time(s),avg_energy(J/m^3),avg_photon(m^-3),avg_axion(m^-3),avg_neutrino(m^-3),avg_qgp_fraction,neutrino_mass_eV
0.000000000000000000061244,319999999999999900000000000000000000,99999998162523400000000000000000000000,100000176875452260000000000000000,99999818879538310000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000061366,319999999999999900000000000000000000,100000000006150750000000000000000000000,100000177227094860000000000000000,99999818519456480000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000061488,319999999999999900000000000000000000,99999998162551570000000000000000000000,100000177578734370000000000000000,99999818159377420000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006161,319999999999999900000000000000000000,100000000006174680000000000000000000000,100000177930376980000000000000000,99999817799295600000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000061732,319999999999999900000000000000000000,99999998162577220000000000000000000000,100000178282016500000000000000000,99999817439216540000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000061854,319999999999999900000000000000000000,100000000006200350000000000000000000000,100000178633659100000000000000000,99999817079134700000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000061976,319999999999999900000000000000000000,99999998162598700000000000000000000000,100000178985298610000000000000000,99999816719055650000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000062098,319999999999999900000000000000000000,100000000006221890000000000000000000000,100000179336941220000000000000000,99999816358973820000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006222,319999999999999900000000000000000000,99999998162624420000000000000000000000,100000179688580730000000000000000,99999815998894760000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000062342,319999999999999900000000000000000000,100000000006247580000000000000000000000,100000180040223340000000000000000,99999815638812930000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000062464,319999999999999900000000000000000000,99999998162648400000000000000000000000,100000180391862850000000000000000,99999815278733870000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000062586,319999999999999900000000000000000000,100000000006271530000000000000000000000,100000180743505450000000000000000,99999814918652040000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000062708,319999999999999900000000000000000000,99999998162674310000000000000000000000,100000181095144960000000000000000,99999814558572980000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006283,319999999999999900000000000000000000,100000000006297440000000000000000000000,100000181446787570000000000000000,99999814198491150000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000062952,319999999999999900000000000000000000,99999998162695790000000000000000000000,100000181798427080000000000000000,99999813838412100000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006307400000000001,319999999999999900000000000000000000,100000000006318920000000000000000000000,100000182150069690000000000000000,99999813478330260000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006319600000000001,319999999999999900000000000000000000,99999998162721460000000000000000000000,100000182501709200000000000000000,99999813118251200000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006331800000000001,319999999999999900000000000000000000,100000000006344650000000000000000000000,100000182853351800000000000000000,99999812758169380000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006344000000000001,319999999999999900000000000000000000,99999998162745470000000000000000000000,100000183204991320000000000000000,99999812398090310000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006356200000000001,319999999999999900000000000000000000,100000000006368600000000000000000000000,100000183556633920000000000000000,99999812038008490000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006368400000000001,319999999999999900000000000000000000,99999998162771160000000000000000000000,100000183908273430000000000000000,99999811677929430000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006380600000000001,319999999999999900000000000000000000,100000000006394270000000000000000000000,100000184259916040000000000000000,99999811317847600000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006392800000000001,319999999999999900000000000000000000,99999998162792620000000000000000000000,100000184611555550000000000000000,99999810957768540000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006405000000000001,319999999999999900000000000000000000,100000000006419960000000000000000000000,100000184963198160000000000000000,99999810597686710000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006417200000000001,319999999999999900000000000000000000,99999998162819340000000000000000000000,100000185314837670000000000000000,99999810237607650000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006429400000000001,319999999999999900000000000000000000,100000000006443930000000000000000000000,100000185666480280000000000000000,99999809877525820000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006441600000000001,319999999999999900000000000000000000,99999998162843300000000000000000000000,100000186018119790000000000000000,99999809517446760000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006453800000000001,319999999999999900000000000000000000,100000000006469580000000000000000000000,100000186369762400000000000000000,99999809157364930000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006466000000000001,319999999999999900000000000000000000,99999998162869020000000000000000000000,100000186721401900000000000000000,99999808797285870000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006478200000000001,319999999999999900000000000000000000,100000000006491120000000000000000000000,100000187073044510000000000000000,99999808437204040000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006490400000000001,319999999999999900000000000000000000,99999998162890480000000000000000000000,100000187424684020000000000000000,99999808077124980000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006502600000000001,319999999999999900000000000000000000,100000000006516790000000000000000000000,100000187776326630000000000000000,99999807717043150000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006514800000000001,319999999999999900000000000000000000,99999998162916170000000000000000000000,100000188127966140000000000000000,99999807356964100000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006527000000000001,319999999999999900000000000000000000,100000000006541000000000000000000000000,100000188479608750000000000000000,99999806996882270000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006539200000000001,319999999999999900000000000000000000,99999998162940370000000000000000000000,100000188831248260000000000000000,99999806636803200000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006551400000000001,319999999999999900000000000000000000,100000000006566680000000000000000000000,100000189182890870000000000000000,99999806276721380000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006563600000000001,319999999999999900000000000000000000,99999998162966060000000000000000000000,100000189534530380000000000000000,99999805916642320000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006575800000000001,319999999999999900000000000000000000,100000000006588150000000000000000000000,100000189886172990000000000000000,99999805556560490000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006588000000000001,319999999999999900000000000000000000,99999998162987520000000000000000000000,100000190237812500000000000000000,99999805196481430000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006600200000000001,319999999999999900000000000000000000,100000000006613860000000000000000000000,100000190589455100000000000000000,99999804836399600000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006612400000000001,319999999999999900000000000000000000,99999998163013240000000000000000000000,100000190941094610000000000000000,99999804476320540000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006624600000000001,319999999999999900000000000000000000,100000000006637830000000000000000000000,100000191292737220000000000000000,99999804116238710000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006636800000000001,319999999999999900000000000000000000,99999998163037210000000000000000000000,100000191644376730000000000000000,99999803756159650000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006649,319999999999999900000000000000000000,100000000006663500000000000000000000000,100000191996019340000000000000000,99999803396077820000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000066612,319999999999999900000000000000000000,99999998163062900000000000000000000000,100000192347658850000000000000000,99999803035998760000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000066734,319999999999999900000000000000000000,100000000006686020000000000000000000000,100000192699301460000000000000000,99999802675916930000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000066856,319999999999999900000000000000000000,99999998163088560000000000000000000000,100000193050940970000000000000000,99999802315837870000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000066978,319999999999999900000000000000000000,100000000006711700000000000000000000000,100000193402583570000000000000000,99999801955756050000000000000000000,0.9999998874648379,0.785877208489073
0.0000000000000000000671,319999999999999900000000000000000000,99999998163112530000000000000000000000,100000193754223080000000000000000,99999801595676980000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000067222,319999999999999900000000000000000000,100000000006735720000000000000000000000,100000194105865700000000000000000,99999801235595160000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000067344,319999999999999900000000000000000000,99999998163138250000000000000000000000,100000194457505200000000000000000,99999800875516100000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000067466,319999999999999900000000000000000000,100000000006761370000000000000000000000,100000194809147810000000000000000,99999800515434270000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000067588,319999999999999900000000000000000000,99999998163159730000000000000000000000,100000195160787320000000000000000,99999800155355200000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006771,319999999999999900000000000000000000,100000000006782860000000000000000000000,100000195512429930000000000000000,99999799795273380000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000067832,319999999999999900000000000000000000,99999998163185400000000000000000000000,100000195864069440000000000000000,99999799435194320000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000067954,319999999999999900000000000000000000,100000000006808780000000000000000000000,100000196215712050000000000000000,99999799075112500000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000068076,319999999999999900000000000000000000,99999998163209600000000000000000000000,100000196567351560000000000000000,99999798715033430000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000068198,319999999999999900000000000000000000,100000000006832750000000000000000000000,100000196918994160000000000000000,99999798354951600000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006832,319999999999999900000000000000000000,99999998163235290000000000000000000000,100000197270633670000000000000000,99999797994872540000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000068442,319999999999999900000000000000000000,100000000006858400000000000000000000000,100000197622276280000000000000000,99999797634790710000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000068564,319999999999999900000000000000000000,99999998163256820000000000000000000000,100000197973915790000000000000000,99999797274711650000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000068686,319999999999999900000000000000000000,100000000006879960000000000000000000000,100000198325558400000000000000000,99999796914629830000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000068808,319999999999999900000000000000000000,99999998163282480000000000000000000000,100000198677197900000000000000000,99999796554550760000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006893,319999999999999900000000000000000000,100000000006905600000000000000000000000,100000199028840520000000000000000,99999796194468940000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000069052,319999999999999900000000000000000000,99999998163306430000000000000000000000,100000199380480030000000000000000,99999795834389880000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000069174,319999999999999900000000000000000000,100000000006933770000000000000000000000,100000199732122630000000000000000,99999795474308050000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000069296,319999999999999900000000000000000000,99999998163333160000000000000000000000,100000200083762140000000000000000,99999795114228990000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000069418,319999999999999900000000000000000000,100000000006955250000000000000000000000,100000200435404750000000000000000,99999794754147160000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000006954,319999999999999900000000000000000000,99999998163354630000000000000000000000,100000200787044260000000000000000,99999794394068100000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000069662,319999999999999900000000000000000000,100000000006980940000000000000000000000,100000201138686870000000000000000,99999794033986270000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000069784,319999999999999900000000000000000000,99999998163380300000000000000000000000,100000201490326380000000000000000,99999793673907210000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000069906,319999999999999900000000000000000000,100000000007004950000000000000000000000,100000201841968990000000000000000,99999793313825380000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000070028,319999999999999900000000000000000000,99999998163404310000000000000000000000,100000202193608500000000000000000,99999792953746320000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007015,319999999999999900000000000000000000,100000000007030620000000000000000000000,100000202545251100000000000000000,99999792593664500000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000070272,319999999999999900000000000000000000,99999998163429980000000000000000000000,100000202896890620000000000000000,99999792233585430000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007039400000000001,319999999999999900000000000000000000,100000000007052080000000000000000000000,100000203248533220000000000000000,99999791873503600000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007051600000000001,319999999999999900000000000000000000,99999998163451700000000000000000000000,100000203600172730000000000000000,99999791513424540000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007063800000000001,319999999999999900000000000000000000,100000000007078010000000000000000000000,100000203951815340000000000000000,99999791153342720000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007076000000000001,319999999999999900000000000000000000,99999998163477380000000000000000000000,100000204303454850000000000000000,99999790793263660000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007088200000000001,319999999999999900000000000000000000,100000000007101960000000000000000000000,100000204655097460000000000000000,99999790433181830000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007100400000000001,319999999999999900000000000000000000,99999998163501350000000000000000000000,100000205006736970000000000000000,99999790073102770000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007112600000000001,319999999999999900000000000000000000,100000000007127700000000000000000000000,100000205358379580000000000000000,99999789713020940000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007124800000000001,319999999999999900000000000000000000,99999998163527080000000000000000000000,100000205710019090000000000000000,99999789352941880000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007137000000000001,319999999999999900000000000000000000,100000000007149170000000000000000000000,100000206061661700000000000000000,99999788992860050000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007149200000000001,319999999999999900000000000000000000,99999998163548570000000000000000000000,100000206413301200000000000000000,99999788632780990000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007161400000000001,319999999999999900000000000000000000,100000000007174840000000000000000000000,100000206764943810000000000000000,99999788272699160000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007173600000000001,319999999999999900000000000000000000,99999998163574200000000000000000000000,100000207116583320000000000000000,99999787912620100000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007185800000000001,319999999999999900000000000000000000,100000000007199850000000000000000000000,100000207468225930000000000000000,99999787552538270000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007198000000000001,319999999999999900000000000000000000,99999998163602370000000000000000000000,100000207819865440000000000000000,99999787192459210000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007210200000000001,319999999999999900000000000000000000,100000000007225520000000000000000000000,100000208171508050000000000000000,99999786832377380000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007222400000000001,319999999999999900000000000000000000,99999998163623860000000000000000000000,100000208523147560000000000000000,99999786472298320000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007234600000000001,319999999999999900000000000000000000,100000000007247000000000000000000000000,100000208874790170000000000000000,99999786112216500000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007246800000000001,319999999999999900000000000000000000,99999998163649600000000000000000000000,100000209226429680000000000000000,99999785752137430000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007259000000000001,319999999999999900000000000000000000,100000000007272730000000000000000000000,100000209578072280000000000000000,99999785392055600000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007271200000000001,319999999999999900000000000000000000,99999998163673540000000000000000000000,100000209929711800000000000000000,99999785031976550000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007283400000000001,319999999999999900000000000000000000,100000000007296680000000000000000000000,100000210281354400000000000000000,99999784671894720000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007295600000000001,319999999999999900000000000000000000,99999998163699230000000000000000000000,100000210632993910000000000000000,99999784311815660000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007307800000000001,319999999999999900000000000000000000,100000000007322610000000000000000000000,100000210984636520000000000000000,99999783951733830000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007320000000000001,319999999999999900000000000000000000,99999998163720960000000000000000000000,100000211336276030000000000000000,99999783591654770000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007332200000000001,319999999999999900000000000000000000,100000000007344070000000000000000000000,100000211687918640000000000000000,99999783231572940000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007344400000000001,319999999999999900000000000000000000,99999998163746630000000000000000000000,100000212039558150000000000000000,99999782871493880000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007356600000000001,319999999999999900000000000000000000,100000000007369740000000000000000000000,100000212391200750000000000000000,99999782511412050000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007368800000000001,319999999999999900000000000000000000,99999998163770560000000000000000000000,100000212742840260000000000000000,99999782151333000000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007381000000000001,319999999999999900000000000000000000,100000000007393750000000000000000000000,100000213094482870000000000000000,99999781791251160000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007393200000000001,319999999999999900000000000000000000,99999998163796300000000000000000000000,100000213446122380000000000000000,99999781431172100000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007405400000000001,319999999999999900000000000000000000,100000000007419440000000000000000000000,100000213797764990000000000000000,99999781071090280000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000074176,319999999999999900000000000000000000,99999998163817780000000000000000000000,100000214149404500000000000000000,99999780711011210000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000074298,319999999999999900000000000000000000,100000000007440920000000000000000000000,100000214501047100000000000000000,99999780350929390000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007442,319999999999999900000000000000000000,99999998163844510000000000000000000000,100000214852686620000000000000000,99999779990850330000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000074542,319999999999999900000000000000000000,100000000007469080000000000000000000000,100000215204329230000000000000000,99999779630768500000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000074664,319999999999999900000000000000000000,99999998163868450000000000000000000000,100000215555968740000000000000000,99999779270689440000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000074786,319999999999999900000000000000000000,100000000007494730000000000000000000000,100000215907611340000000000000000,99999778910607610000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000074908,319999999999999900000000000000000000,99999998163894120000000000000000000000,100000216259250850000000000000000,99999778550528550000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007503,319999999999999900000000000000000000,100000000007516290000000000000000000000,100000216610893460000000000000000,99999778190446720000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000075152,319999999999999900000000000000000000,99999998163915650000000000000000000000,100000216962532970000000000000000,99999777830367660000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000075274,319999999999999900000000000000000000,100000000007541940000000000000000000000,100000217314175580000000000000000,99999777470285830000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000075396,319999999999999900000000000000000000,99999998163941340000000000000000000000,100000217665815090000000000000000,99999777110206770000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000075518,319999999999999900000000000000000000,100000000007565900000000000000000000000,100000218017457700000000000000000,99999776750124940000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007564,319999999999999900000000000000000000,99999998163965300000000000000000000000,100000218369097200000000000000000,99999776390045880000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000075762,319999999999999900000000000000000000,100000000007591830000000000000000000000,100000218720739820000000000000000,99999776029964050000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000075884,319999999999999900000000000000000000,99999998163991200000000000000000000000,100000219072379320000000000000000,99999775669885000000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000076006,319999999999999900000000000000000000,100000000007613320000000000000000000000,100000219424021930000000000000000,99999775309803170000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000076128,319999999999999900000000000000000000,99999998164012690000000000000000000000,100000219775661440000000000000000,99999774949724100000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007625,319999999999999900000000000000000000,100000000007638970000000000000000000000,100000220127304050000000000000000,99999774589642280000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000076372,319999999999999900000000000000000000,99999998164038410000000000000000000000,100000220478943560000000000000000,99999774229563220000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000076494,319999999999999900000000000000000000,100000000007662980000000000000000000000,100000220830586170000000000000000,99999773869481390000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000076616,319999999999999900000000000000000000,99999998164062370000000000000000000000,100000221182225680000000000000000,99999773509402330000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000076738,319999999999999900000000000000000000,100000000007688670000000000000000000000,100000221533868290000000000000000,99999773149320500000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007686,319999999999999900000000000000000000,99999998164088040000000000000000000000,100000221885507800000000000000000,99999772789241440000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000076982,319999999999999900000000000000000000,100000000007711190000000000000000000000,100000222237150400000000000000000,99999772429159610000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000077104,319999999999999900000000000000000000,99999998164113730000000000000000000000,100000222588789910000000000000000,99999772069080550000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000077226,319999999999999900000000000000000000,100000000007736860000000000000000000000,100000222940432520000000000000000,99999771708998720000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000077348,319999999999999900000000000000000000,99999998164137700000000000000000000000,100000223292072030000000000000000,99999771348919660000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007747,319999999999999900000000000000000000,100000000007760830000000000000000000000,100000223643714640000000000000000,99999770988837830000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000077592,319999999999999900000000000000000000,99999998164163350000000000000000000000,100000223995354150000000000000000,99999770628758770000000000000000000,0.9999998874648379,0.785877208489073
0.000000000000000000077714,319999999999999900000000000000000000,100000000007786540000000000000000000000,100000224346996760000000000000000,99999770268676950000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007783600000000001,319999999999999900000000000000000000,99999998164184880000000000000000000000,100000224698636270000000000000000,99999769908597880000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007795800000000001,319999999999999900000000000000000000,100000000007808020000000000000000000000,100000225050278880000000000000000,99999769548516060000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007808000000000001,319999999999999900000000000000000000,99999998164210550000000000000000000000,100000225401918390000000000000000,99999769188437000000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007820200000000001,319999999999999900000000000000000000,100000000007833690000000000000000000000,100000225753561000000000000000000,99999768828355170000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007832400000000001,319999999999999900000000000000000000,99999998164234770000000000000000000000,100000226105200500000000000000000,99999768468276100000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007844600000000001,319999999999999900000000000000000000,100000000007857900000000000000000000000,100000226456843110000000000000000,99999768108194280000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007856800000000001,319999999999999900000000000000000000,99999998164260440000000000000000000000,100000226808482620000000000000000,99999767748115220000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007869000000000001,319999999999999900000000000000000000,100000000007883570000000000000000000000,100000227160125230000000000000000,99999767388033400000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007881200000000001,319999999999999900000000000000000000,99999998164281920000000000000000000000,100000227511764740000000000000000,99999767027954330000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007893400000000001,319999999999999900000000000000000000,100000000007905100000000000000000000000,100000227863407350000000000000000,99999766667872500000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007905600000000001,319999999999999900000000000000000000,99999998164307630000000000000000000000,100000228215046860000000000000000,99999766307793440000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007917800000000001,319999999999999900000000000000000000,100000000007930760000000000000000000000,100000228566689460000000000000000,99999765947711610000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007930000000000001,319999999999999900000000000000000000,99999998164331600000000000000000000000,100000228918328970000000000000000,99999765587632550000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007942200000000001,319999999999999900000000000000000000,100000000007954730000000000000000000000,100000229269971580000000000000000,99999765227550730000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007954400000000001,319999999999999900000000000000000000,99999998164357270000000000000000000000,100000229621611100000000000000000,99999764867471660000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007966600000000001,319999999999999900000000000000000000,100000000007980420000000000000000000000,100000229973253700000000000000000,99999764507389840000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007978800000000001,319999999999999900000000000000000000,99999998164379780000000000000000000000,100000230324893210000000000000000,99999764147310780000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000007991000000000001,319999999999999900000000000000000000,100000000008006090000000000000000000000,100000230676535820000000000000000,99999763787228950000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008003200000000001,319999999999999900000000000000000000,99999998164405470000000000000000000000,100000231028175330000000000000000,99999763427149890000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008015400000000001,319999999999999900000000000000000000,100000000008030040000000000000000000000,100000231379817940000000000000000,99999763067068060000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008027600000000001,319999999999999900000000000000000000,99999998164429480000000000000000000000,100000231731457450000000000000000,99999762706989000000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008039800000000001,319999999999999900000000000000000000,100000000008055770000000000000000000000,100000232083100050000000000000000,99999762346907170000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008052000000000001,319999999999999900000000000000000000,99999998164455130000000000000000000000,100000232434739560000000000000000,99999761986828110000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008064200000000001,319999999999999900000000000000000000,100000000008077250000000000000000000000,100000232786382170000000000000000,99999761626746280000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008076400000000001,319999999999999900000000000000000000,99999998164476630000000000000000000000,100000233138021680000000000000000,99999761266667220000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008088600000000001,319999999999999900000000000000000000,100000000008103160000000000000000000000,100000233489664290000000000000000,99999760906585400000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008100800000000001,319999999999999900000000000000000000,99999998164502550000000000000000000000,100000233841303800000000000000000,99999760546506330000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008113000000000001,319999999999999900000000000000000000,100000000008127110000000000000000000000,100000234192946400000000000000000,99999760186424500000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008125200000000001,319999999999999900000000000000000000,99999998164526520000000000000000000000,100000234544585920000000000000000,99999759826345440000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008137400000000001,319999999999999900000000000000000000,100000000008152800000000000000000000000,100000234896228520000000000000000,99999759466263620000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008149600000000001,319999999999999900000000000000000000,99999998164552170000000000000000000000,100000235247868030000000000000000,99999759106184560000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008161800000000001,319999999999999900000000000000000000,100000000008174340000000000000000000000,100000235599510640000000000000000,99999758746102730000000000000000000,0.9999998874648379,0.785877208489073
0.00000000000000000008174000000000001,319999999999999900000000000000000000,99999998164573720000000000000000000000,100000235951150150000000000000000,99999758386023670000000000000000000,0.9999998874648379,0.785877208489073
