time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
14192,435760000000000,413248783911903000,2087951697489285400000000000000000000,0,0,0
14193,435790000000000,413135002655749300,2087951697489289000000000000000000000,0,0,0
14194,435820000000000,413021260556647550,2087951697489292500000000000000000000,0,0,0
14195,435850000000000,412907557598427400,2087951697489296000000000000000000000,0,0,0
14196,435880000000000,412793893764927800,2087951697489299600000000000000000000,0,0,0
14197,435910000000000,412680269039993660,2087951697489303000000000000000000000,0,0,0
14198,435940000000000,412566683407479800,2087951697489306700000000000000000000,0,0,0
14199,435970000000000,412453136851246700,2087951697489310200000000000000000000,0,0,0
14200,436000000000000,412339629355164540,2087951697489313500000000000000000000,0,0,0
14201,436030000000000,412226160903109300,2087951697489316700000000000000000000,0,0,0
14202,436060000000000,412112731478966850,2087951697489320000000000000000000000,0,0,0
14203,436090000000000,411999341066629100,2087951697489323200000000000000000000,0,0,0
14204,436120000000000,411885989649996500,2087951697489326400000000000000000000,0,0,0
14205,436150000000000,411772677212976960,2087951697489329700000000000000000000,0,0,0
14206,436180000000000,411659403739486340,2087951697489333000000000000000000000,0,0,0
14207,436210000000000,411546169213448450,2087951697489336200000000000000000000,0,0,0
14208,436240000000000,411432973618794240,2087951697489339400000000000000000000,0,0,0
14209,436270000000000,411319816939462800,2087951697489342700000000000000000000,0,0,0
14210,436300000000000,411206699159401200,2087951697489346000000000000000000000,0,0,0
14211,436330000000000,411093620262563500,2087951697489349200000000000000000000,0,0,0
14212,436360000000000,410980580232911900,2087951697489352400000000000000000000,0,0,0
14213,436390000000000,410867579054416600,2087951697489355700000000000000000000,0,0,0
14214,436420000000000,410754616711054800,2087951697489359000000000000000000000,0,0,0
14215,436450000000000,410641693186812350,2087951697489362200000000000000000000,0,0,0
14216,436480000000000,410528808465682100,2087951697489365400000000000000000000,0,0,0
14217,436510000000000,410415962531664600,2087951697489368600000000000000000000,0,0,0
14218,436540000000000,410303155368768100,2087951697489372000000000000000000000,0,0,0
14219,436570000000000,410190386961009400,2087951697489375000000000000000000000,0,0,0
14220,436600000000000,410077657292411600,2087951697489378400000000000000000000,0,0,0
14221,436630000000000,409964966347006600,2087951697489381600000000000000000000,0,0,0
14222,436660000000000,409852314108833340,2087951697489385000000000000000000000,0,0,0
14223,436690000000000,409739700561939140,2087951697489388000000000000000000000,0,0,0
14224,436720000000000,409627125690377860,2087951697489391400000000000000000000,0,0,0
14225,436750000000000,409514589478211900,2087951697489394600000000000000000000,0,0,0
14226,436780000000000,409402091909511300,2087951697489398000000000000000000000,0,0,0
14227,436810000000000,409289632968353600,2087951697489401000000000000000000000,0,0,0
14228,436840000000000,409177212638823800,2087951697489404400000000000000000000,0,0,0
14229,436870000000000,409064830905014660,2087951697489407600000000000000000000,0,0,0
14230,436900000000000,408952487751026300,2087951697489410900000000000000000000,0,0,0
14231,436930000000000,408840183160967600,2087951697489414000000000000000000000,0,0,0
14232,436960000000000,408727917118953600,2087951697489417300000000000000000000,0,0,0
14233,436990000000000,408615689609108160,2087951697489420600000000000000000000,0,0,0
14234,437020000000000,408503500615561900,2087951697489423800000000000000000000,0,0,0
14235,437050000000000,408391350122453800,2087951697489427000000000000000000000,0,0,0
14236,437080000000000,408279238113929600,2087951697489430300000000000000000000,0,0,0
14237,437110000000000,408167164574143400,2087951697489433600000000000000000000,0,0,0
14238,437140000000000,408055129487256800,2087951697489436800000000000000000000,0,0,0
14239,437170000000000,407943132837438500,2087951697489440000000000000000000000,0,0,0
14240,437200000000000,407831174608865660,2087951697489443300000000000000000000,0,0,0
14241,437230000000000,407719254785722100,2087951697489446600000000000000000000,0,0,0
14242,437260000000000,407607373352199940,2087951697489449800000000000000000000,0,0,0
14243,437290000000000,407495530292498400,2087951697489453000000000000000000000,0,0,0
14244,437320000000000,407383725590824800,2087951697489456300000000000000000000,0,0,0
14245,437350000000000,407271959231393700,2087951697489459600000000000000000000,0,0,0
14246,437380000000000,407160231198427260,2087951697489462800000000000000000000,0,0,0
14247,437410000000000,407048541476155000,2087951697489466000000000000000000000,0,0,0
14248,437440000000000,406936890048814800,2087951697489469300000000000000000000,0,0,0
14249,437470000000000,406825276900651260,2087951697489472500000000000000000000,0,0,0
14250,437500000000000,406713702015916540,2087951697489475800000000000000000000,0,0,0
14251,437530000000000,406602165378871200,2087951697489479000000000000000000000,0,0,0
14252,437560000000000,406490666973782700,2087951697489482300000000000000000000,0,0,0
14253,437590000000000,406379206784926100,2087951697489485500000000000000000000,0,0,0
14254,437620000000000,406267784796583900,2087951697489488800000000000000000000,0,0,0
14255,437650000000000,406156400993046660,2087951697489492000000000000000000000,0,0,0
14256,437680000000000,406045055358611840,2087951697489495300000000000000000000,0,0,0
14257,437710000000000,405933747877584960,2087951697489498500000000000000000000,0,0,0
14258,437740000000000,405822478534278600,2087951697489501800000000000000000000,0,0,0
14259,437770000000000,405711247313013300,2087951697489505000000000000000000000,0,0,0
14260,437800000000000,405600054198116900,2087951697489508300000000000000000000,0,0,0
14261,437830000000000,405488899173924740,2087951697489511500000000000000000000,0,0,0
14262,437860000000000,405377782224779650,2087951697489514700000000000000000000,0,0,0
14263,437890000000000,405266703335032200,2087951697489518000000000000000000000,0,0,0
14264,437920000000000,405155662489040000,2087951697489521200000000000000000000,0,0,0
14265,437950000000000,405044659671168900,2087951697489524500000000000000000000,0,0,0
14266,437980000000000,404933694865791100,2087951697489527700000000000000000000,0,0,0
14267,438010000000000,404822768057287800,2087951697489531000000000000000000000,0,0,0
14268,438040000000000,404711879230046400,2087951697489534200000000000000000000,0,0,0
14269,438070000000000,404601028368462200,2087951697489537500000000000000000000,0,0,0
14270,438100000000000,404490215456938200,2087951697489540700000000000000000000,0,0,0
14271,438130000000000,404379440479884860,2087951697489544000000000000000000000,0,0,0
14272,438160000000000,404268703421719600,2087951697489547200000000000000000000,0,0,0
14273,438190000000000,404158004266868030,2087951697489550500000000000000000000,0,0,0
14274,438220000000000,404047342999762800,2087951697489553700000000000000000000,0,0,0
14275,438250000000000,403936719604843840,2087951697489557000000000000000000000,0,0,0
14276,438280000000000,403826134066559100,2087951697489560200000000000000000000,0,0,0
14277,438310000000000,403715586369363260,2087951697489563400000000000000000000,0,0,0
14278,438340000000000,403605076497719230,2087951697489566700000000000000000000,0,0,0
14279,438370000000000,403494604436096830,2087951697489570000000000000000000000,0,0,0
14280,438400000000000,403384170168973200,2087951697489573200000000000000000000,0,0,0
14281,438430000000000,403273773680833700,2087951697489576400000000000000000000,0,0,0
14282,438460000000000,403163414956170400,2087951697489579700000000000000000000,0,0,0
14283,438490000000000,403053093979482900,2087951697489583000000000000000000000,0,0,0
14284,438520000000000,402942810735277950,2087951697489586200000000000000000000,0,0,0
14285,438550000000000,402832565208070850,2087951697489589400000000000000000000,0,0,0
14286,438580000000000,402722357382383300,2087951697489592700000000000000000000,0,0,0
14287,438610000000000,402612187242744300,2087951697489596000000000000000000000,0,0,0
14288,438640000000000,402502054773691140,2087951697489599200000000000000000000,0,0,0
14289,438670000000000,402391959959767360,2087951697489602400000000000000000000,0,0,0
14290,438700000000000,402281902785525100,2087951697489605600000000000000000000,0,0,0
14291,438730000000000,402171883235523140,2087951697489609000000000000000000000,0,0,0
14292,438760000000000,402061901294327600,2087951697489612000000000000000000000,0,0,0
14293,438790000000000,401951956946512700,2087951697489615400000000000000000000,0,0,0
14294,438820000000000,401842050176659140,2087951697489618600000000000000000000,0,0,0
14295,438850000000000,401732180969355460,2087951697489622000000000000000000000,0,0,0
14296,438880000000000,401622349309197630,2087951697489625000000000000000000000,0,0,0
14297,438910000000000,401512555180788800,2087951697489628400000000000000000000,0,0,0
14298,438940000000000,401402798568739800,2087951697489631600000000000000000000,0,0,0
14299,438970000000000,401293079457668200,2087951697489635000000000000000000000,0,0,0
14300,439000000000000,401183397832199700,2087951697489638000000000000000000000,0,0,0
14301,439030000000000,401073753676966850,2087951697489641400000000000000000000,0,0,0
14302,439060000000000,400964146976609400,2087951697489644600000000000000000000,0,0,0
14303,439090000000000,400854577715775200,2087951697489648000000000000000000000,0,0,0
14304,439120000000000,400745045879118600,2087951697489651000000000000000000000,0,0,0
14305,439150000000000,400635551451301800,2087951697489654300000000000000000000,0,0,0
14306,439180000000000,400526094416994300,2087951697489657600000000000000000000,0,0,0
14307,439210000000000,400416674760872500,2087951697489660800000000000000000000,0,0,0
14308,439240000000000,400307292467620740,2087951697489664000000000000000000000,0,0,0
14309,439270000000000,400197947521930100,2087951697489667300000000000000000000,0,0,0
14310,439300000000000,400088639908499300,2087951697489670600000000000000000000,0,0,0
14311,439330000000000,399979369612034700,2087951697489673800000000000000000000,0,0,0
14312,439360000000000,399870136617249150,2087951697489677000000000000000000000,0,0,0
14313,439390000000000,399760940908863500,2087951697489680300000000000000000000,0,0,0
14314,439420000000000,399651782471605500,2087951697489683600000000000000000000,0,0,0
14315,439450000000000,399542661290210300,2087951697489686800000000000000000000,0,0,0
14316,439480000000000,399433577349420700,2087951697489690000000000000000000000,0,0,0
14317,439510000000000,399324530633986100,2087951697489693300000000000000000000,0,0,0
14318,439540000000000,399215521128663800,2087951697489696600000000000000000000,0,0,0
14319,439570000000000,399106548818218400,2087951697489699800000000000000000000,0,0,0
14320,439600000000000,398997613687421000,2087951697489703000000000000000000000,0,0,0
14321,439630000000000,398888715721050750,2087951697489706300000000000000000000,0,0,0
14322,439660000000000,398779854903893950,2087951697489709500000000000000000000,0,0,0
14323,439690000000000,398671031220743800,2087951697489712800000000000000000000,0,0,0
14324,439720000000000,398562244656401150,2087951697489716000000000000000000000,0,0,0
14325,439750000000000,398453495195673900,2087951697489719300000000000000000000,0,0,0
14326,439780000000000,398344782823377300,2087951697489722500000000000000000000,0,0,0
14327,439810000000000,398236107524333630,2087951697489725800000000000000000000,0,0,0
14328,439840000000000,398127469283372900,2087951697489729000000000000000000000,0,0,0
14329,439870000000000,398018868085331800,2087951697489732300000000000000000000,0,0,0
14330,439900000000000,397910303915054600,2087951697489735500000000000000000000,0,0,0
14331,439930000000000,397801776757392700,2087951697489738800000000000000000000,0,0,0
14332,439960000000000,397693286597204740,2087951697489742000000000000000000000,0,0,0
14333,439990000000000,397584833419356800,2087951697489745300000000000000000000,0,0,0
14334,440020000000000,397476417208721900,2087951697489748500000000000000000000,0,0,0
14335,440050000000000,397368037950180160,2087951697489751700000000000000000000,0,0,0
14336,440080000000000,397259695628618900,2087951697489755000000000000000000000,0,0,0
14337,440110000000000,397151390228933440,2087951697489758200000000000000000000,0,0,0
14338,440140000000000,397043121736025400,2087951697489761500000000000000000000,0,0,0
14339,440170000000000,396934890134803900,2087951697489764700000000000000000000,0,0,0
14340,440200000000000,396826695410185600,2087951697489768000000000000000000000,0,0,0
14341,440230000000000,396718537547093570,2087951697489771200000000000000000000,0,0,0
14342,440260000000000,396610416530458800,2087951697489774500000000000000000000,0,0,0
14343,440290000000000,396502332345219300,2087951697489777700000000000000000000,0,0,0
14344,440320000000000,396394284976319800,2087951697489781000000000000000000000,0,0,0
14345,440350000000000,396286274408713000,2087951697489784200000000000000000000,0,0,0
14346,440380000000000,396178300627358140,2087951697489787500000000000000000000,0,0,0
14347,440410000000000,396070363617222000,2087951697489790700000000000000000000,0,0,0
14348,440440000000000,395962463363278140,2087951697489794000000000000000000000,0,0,0
14349,440470000000000,395854599850507650,2087951697489797200000000000000000000,0,0,0
14350,440500000000000,395746773063898560,2087951697489800400000000000000000000,0,0,0
14351,440530000000000,395638982988446340,2087951697489803700000000000000000000,0,0,0
14352,440560000000000,395531229609153200,2087951697489807000000000000000000000,0,0,0
14353,440590000000000,395423512911028860,2087951697489810200000000000000000000,0,0,0
14354,440620000000000,395315832879089800,2087951697489813400000000000000000000,0,0,0
14355,440650000000000,395208189498360260,2087951697489816700000000000000000000,0,0,0
14356,440680000000000,395100582753870660,2087951697489820000000000000000000000,0,0,0
14357,440710000000000,394993012630660000,2087951697489823200000000000000000000,0,0,0
14358,440740000000000,394885479113772350,2087951697489826400000000000000000000,0,0,0
14359,440770000000000,394777982188261000,2087951697489829700000000000000000000,0,0,0
14360,440800000000000,394670521839185300,2087951697489833000000000000000000000,0,0,0
14361,440830000000000,394563098051611650,2087951697489836200000000000000000000,0,0,0
14362,440860000000000,394455710810613760,2087951697489839400000000000000000000,0,0,0
14363,440890000000000,394348360101272640,2087951697489842700000000000000000000,0,0,0
14364,440920000000000,394241045908676100,2087951697489846000000000000000000000,0,0,0
14365,440950000000000,394133768217919100,2087951697489849000000000000000000000,0,0,0
14366,440980000000000,394026527014104260,2087951697489852000000000000000000000,0,0,0
14367,441010000000000,393919322282340030,2087951697489855000000000000000000000,0,0,0
14368,441040000000000,393812154007743360,2087951697489858000000000000000000000,0,0,0
14369,441070000000000,393705022175437200,2087951697489861000000000000000000000,0,0,0
14370,441100000000000,393597926770552400,2087951697489864000000000000000000000,0,0,0
14371,441130000000000,393490867778226400,2087951697489867000000000000000000000,0,0,0
14372,441160000000000,393383845183604000,2087951697489869800000000000000000000,0,0,0
14373,441190000000000,393276858971836600,2087951697489872800000000000000000000,0,0,0
14374,441220000000000,393169909128082900,2087951697489875700000000000000000000,0,0,0
14375,441250000000000,393062995637509100,2087951697489878700000000000000000000,0,0,0
14376,441280000000000,392956118485287740,2087951697489881600000000000000000000,0,0,0
14377,441310000000000,392849277656599200,2087951697489884600000000000000000000,0,0,0
14378,441340000000000,392742473136630200,2087951697489887500000000000000000000,0,0,0
14379,441370000000000,392635704910574700,2087951697489890500000000000000000000,0,0,0
14380,441400000000000,392528972963634240,2087951697489893400000000000000000000,0,0,0
14381,441430000000000,392422277281016400,2087951697489896400000000000000000000,0,0,0
14382,441460000000000,392315617847936450,2087951697489899300000000000000000000,0,0,0
14383,441490000000000,392208994649616830,2087951697489902300000000000000000000,0,0,0
14384,441520000000000,392102407671286500,2087951697489905200000000000000000000,0,0,0
14385,441550000000000,391995856898182200,2087951697489908200000000000000000000,0,0,0
14386,441580000000000,391889342315546560,2087951697489911000000000000000000000,0,0,0
14387,441610000000000,391782863908630460,2087951697489914000000000000000000000,0,0,0
14388,441640000000000,391676421662690800,2087951697489917000000000000000000000,0,0,0
14389,441670000000000,391570015562991740,2087951697489920000000000000000000000,0,0,0
14390,441700000000000,391463645594805100,2087951697489923000000000000000000000,0,0,0
14391,441730000000000,391357311743408960,2087951697489926000000000000000000000,0,0,0
14392,441760000000000,391251013994088500,2087951697489928800000000000000000000,0,0,0
14393,441790000000000,391144752332136260,2087951697489931800000000000000000000,0,0,0
14394,441820000000000,391038526742851500,2087951697489934700000000000000000000,0,0,0
14395,441850000000000,390932337211540160,2087951697489937700000000000000000000,0,0,0
14396,441880000000000,390826183723516000,2087951697489940600000000000000000000,0,0,0
14397,441910000000000,390720066264098900,2087951697489943600000000000000000000,0,0,0
14398,441940000000000,390613984818616100,2087951697489946500000000000000000000,0,0,0
14399,441970000000000,390507939372402240,2087951697489949500000000000000000000,0,0,0
14400,442000000000000,390401929910797950,2087951697489952400000000000000000000,0,0,0
14401,442030000000000,390295956419151550,2087951697489955400000000000000000000,0,0,0
14402,442060000000000,390190018882818200,2087951697489958400000000000000000000,0,0,0
14403,442090000000000,390084117287159900,2087951697489961300000000000000000000,0,0,0
14404,442120000000000,389978251617545200,2087951697489964300000000000000000000,0,0,0
14405,442150000000000,389872421859350700,2087951697489967200000000000000000000,0,0,0
14406,442180000000000,389766627997958900,2087951697489970200000000000000000000,0,0,0
14407,442210000000000,389660870018760100,2087951697489973000000000000000000000,0,0,0
14408,442240000000000,389555147907150200,2087951697489976000000000000000000000,0,0,0
14409,442270000000000,389449461648533570,2087951697489979000000000000000000000,0,0,0
14410,442300000000000,389343811228320700,2087951697489982000000000000000000000,0,0,0
14411,442330000000000,389238196631929000,2087951697489985000000000000000000000,0,0,0
14412,442360000000000,389132617844783100,2087951697489988000000000000000000000,0,0,0
14413,442390000000000,389027074852314100,2087951697489990800000000000000000000,0,0,0
14414,442420000000000,388921567639960640,2087951697489993800000000000000000000,0,0,0
14415,442450000000000,388816096193167900,2087951697489996700000000000000000000,0,0,0
14416,442480000000000,388710660497387600,2087951697489999700000000000000000000,0,0,0
14417,442510000000000,388605260538079200,2087951697490002600000000000000000000,0,0,0
14418,442540000000000,388499896300708740,2087951697490005600000000000000000000,0,0,0
14419,442570000000000,388394567770748350,2087951697490008500000000000000000000,0,0,0
14420,442600000000000,388289274933678340,2087951697490011500000000000000000000,0,0,0
14421,442630000000000,388184017774985300,2087951697490014400000000000000000000,0,0,0
14422,442660000000000,388078796280162400,2087951697490017400000000000000000000,0,0,0
14423,442690000000000,387973610434710100,2087951697490020300000000000000000000,0,0,0
14424,442720000000000,387868460224135800,2087951697490023300000000000000000000,0,0,0
14425,442750000000000,387763345633953150,2087951697490026200000000000000000000,0,0,0
14426,442780000000000,387658266649684000,2087951697490029200000000000000000000,0,0,0
14427,442810000000000,387553223256855400,2087951697490032000000000000000000000,0,0,0
14428,442840000000000,387448215441002500,2087951697490035000000000000000000000,0,0,0
14429,442870000000000,387343243187666560,2087951697490038000000000000000000000,0,0,0
14430,442900000000000,387238306482396300,2087951697490041000000000000000000000,0,0,0
14431,442930000000000,387133405310746750,2087951697490044000000000000000000000,0,0,0
14432,442960000000000,387028539658280260,2087951697490047000000000000000000000,0,0,0
14433,442990000000000,386923709510565570,2087951697490049800000000000000000000,0,0,0
14434,443020000000000,386818914853178750,2087951697490052800000000000000000000,0,0,0
14435,443050000000000,386714155671702000,2087951697490055800000000000000000000,0,0,0
14436,443080000000000,386609431951725300,2087951697490058700000000000000000000,0,0,0
14437,443110000000000,386504743678844700,2087951697490061700000000000000000000,0,0,0
14438,443140000000000,386400090838663200,2087951697490064600000000000000000000,0,0,0
14439,443170000000000,386295473416791100,2087951697490067600000000000000000000,0,0,0
14440,443200000000000,386190891398845060,2087951697490070500000000000000000000,0,0,0
14441,443230000000000,386086344770448600,2087951697490073500000000000000000000,0,0,0
14442,443260000000000,385981833517231700,2087951697490076400000000000000000000,0,0,0
14443,443290000000000,385877357624832450,2087951697490079400000000000000000000,0,0,0
14444,443320000000000,385772917078894140,2087951697490082300000000000000000000,0,0,0
14445,443350000000000,385668511865067700,2087951697490085300000000000000000000,0,0,0
14446,443380000000000,385564141969011100,2087951697490088200000000000000000000,0,0,0
14447,443410000000000,385459807376388100,2087951697490091200000000000000000000,0,0,0
14448,443440000000000,385355508072870460,2087951697490094000000000000000000000,0,0,0
14449,443470000000000,385251244044135740,2087951697490097000000000000000000000,0,0,0
14450,443500000000000,385147015275868800,2087951697490100000000000000000000000,0,0,0
14451,443530000000000,385042821753761340,2087951697490103000000000000000000000,0,0,0
14452,443560000000000,384938663463511800,2087951697490106000000000000000000000,0,0,0
14453,443590000000000,384834540390824600,2087951697490109000000000000000000000,0,0,0
14454,443620000000000,384730452521411900,2087951697490111800000000000000000000,0,0,0
14455,443650000000000,384626399840992600,2087951697490114800000000000000000000,0,0,0
14456,443680000000000,384522382335291600,2087951697490117700000000000000000000,0,0,0
14457,443710000000000,384418399990041200,2087951697490120700000000000000000000,0,0,0
14458,443740000000000,384314452790980200,2087951697490123600000000000000000000,0,0,0
14459,443770000000000,384210540723854200,2087951697490126600000000000000000000,0,0,0
14460,443800000000000,384106663774415940,2087951697490129500000000000000000000,0,0,0
14461,443830000000000,384002821928423800,2087951697490132500000000000000000000,0,0,0
14462,443860000000000,383899015171644200,2087951697490135400000000000000000000,0,0,0
14463,443890000000000,383795243489849400,2087951697490138400000000000000000000,0,0,0
14464,443920000000000,383691506868818750,2087951697490141300000000000000000000,0,0,0
14465,443950000000000,383587805294338240,2087951697490144300000000000000000000,0,0,0
14466,443980000000000,383484138752200500,2087951697490147200000000000000000000,0,0,0
14467,444010000000000,383380507228205300,2087951697490150200000000000000000000,0,0,0
14468,444040000000000,383276910708158850,2087951697490153100000000000000000000,0,0,0
14469,444070000000000,383173349177873540,2087951697490156000000000000000000000,0,0,0
14470,444100000000000,383069822623169340,2087951697490159000000000000000000000,0,0,0
14471,444130000000000,382966331029872600,2087951697490162000000000000000000000,0,0,0
14472,444160000000000,382862874383816000,2087951697490165000000000000000000000,0,0,0
14473,444190000000000,382759452670839700,2087951697490168000000000000000000000,0,0,0
14474,444220000000000,382656065876789440,2087951697490171000000000000000000000,0,0,0
14475,444250000000000,382552713987518800,2087951697490173800000000000000000000,0,0,0
14476,444280000000000,382449396988887550,2087951697490176800000000000000000000,0,0,0
14477,444310000000000,382346114866761800,2087951697490179700000000000000000000,0,0,0
14478,444340000000000,382242867607015040,2087951697490182700000000000000000000,0,0,0
14479,444370000000000,382139655195526800,2087951697490185600000000000000000000,0,0,0
14480,444400000000000,382036477618183740,2087951697490188600000000000000000000,0,0,0
14481,444430000000000,381933334860878800,2087951697490191500000000000000000000,0,0,0
14482,444460000000000,381830226909511900,2087951697490194500000000000000000000,0,0,0
14483,444490000000000,381727153749989600,2087951697490197400000000000000000000,0,0,0
14484,444520000000000,381624115368225000,2087951697490200400000000000000000000,0,0,0
14485,444550000000000,381521111750137600,2087951697490203300000000000000000000,0,0,0
14486,444580000000000,381418142881654340,2087951697490206300000000000000000000,0,0,0
14487,444610000000000,381315208748707800,2087951697490209200000000000000000000,0,0,0
14488,444640000000000,381212309337237950,2087951697490212200000000000000000000,0,0,0
14489,444670000000000,381109444633190900,2087951697490215000000000000000000000,0,0,0
14490,444700000000000,381006614622520060,2087951697490218000000000000000000000,0,0,0
14491,444730000000000,380903819291184800,2087951697490221000000000000000000000,0,0,0
14492,444760000000000,380801058625151300,2087951697490224000000000000000000000,0,0,0
14493,444790000000000,380698332610392770,2087951697490227000000000000000000000,0,0,0
14494,444820000000000,380595641232888260,2087951697490230000000000000000000000,0,0,0
14495,444850000000000,380492984478624060,2087951697490232800000000000000000000,0,0,0
14496,444880000000000,380390362333593100,2087951697490235800000000000000000000,0,0,0
14497,444910000000000,380287774783794400,2087951697490238700000000000000000000,0,0,0
14498,444940000000000,380185221815234370,2087951697490241700000000000000000000,0,0,0
14499,444970000000000,380082703413925100,2087951697490244600000000000000000000,0,0,0
14500,445000000000000,379980219565886000,2087951697490247600000000000000000000,0,0,0
14501,445030000000000,379877770257142660,2087951697490250500000000000000000000,0,0,0
14502,445060000000000,379775355473727800,2087951697490253500000000000000000000,0,0,0
14503,445090000000000,379672975201679740,2087951697490256500000000000000000000,0,0,0
14504,445120000000000,379570629427044350,2087951697490259400000000000000000000,0,0,0
14505,445150000000000,379468318135873800,2087951697490262400000000000000000000,0,0,0
14506,445180000000000,379366041314226700,2087951697490265300000000000000000000,0,0,0
14507,445210000000000,379263798948168260,2087951697490268300000000000000000000,0,0,0
14508,445240000000000,379161591023770300,2087951697490271200000000000000000000,0,0,0
14509,445270000000000,379059417527111500,2087951697490274200000000000000000000,0,0,0
14510,445300000000000,378957278444276300,2087951697490277000000000000000000000,0,0,0
14511,445330000000000,378855173761356540,2087951697490280000000000000000000000,0,0,0
14512,445360000000000,378753103464450300,2087951697490283000000000000000000000,0,0,0
14513,445390000000000,378651067539662300,2087951697490286000000000000000000000,0,0,0
14514,445420000000000,378549065973103550,2087951697490289000000000000000000000,0,0,0
14515,445450000000000,378447098750891500,2087951697490292000000000000000000000,0,0,0
14516,445480000000000,378345165859151100,2087951697490294800000000000000000000,0,0,0
14517,445510000000000,378243267284013000,2087951697490297800000000000000000000,0,0,0
14518,445540000000000,378141403011613950,2087951697490300700000000000000000000,0,0,0
14519,445570000000000,378039573028098370,2087951697490303700000000000000000000,0,0,0
14520,445600000000000,377937777319616640,2087951697490306600000000000000000000,0,0,0
14521,445630000000000,377836015872325570,2087951697490309600000000000000000000,0,0,0
14522,445660000000000,377734288672388740,2087951697490312500000000000000000000,0,0,0
14523,445690000000000,377632595705975800,2087951697490315500000000000000000000,0,0,0
14524,445720000000000,377530936959263740,2087951697490318400000000000000000000,0,0,0
14525,445750000000000,377429312418435300,2087951697490321400000000000000000000,0,0,0
14526,445780000000000,377327722069680100,2087951697490324300000000000000000000,0,0,0
14527,445810000000000,377226165899194000,2087951697490327300000000000000000000,0,0,0
14528,445840000000000,377124643893179500,2087951697490330200000000000000000000,0,0,0
14529,445870000000000,377023156037845950,2087951697490333200000000000000000000,0,0,0
14530,445900000000000,376921702319408450,2087951697490336000000000000000000000,0,0,0
14531,445930000000000,376820282724089400,2087951697490339000000000000000000000,0,0,0
14532,445960000000000,376718897238116860,2087951697490342000000000000000000000,0,0,0
14533,445990000000000,376617545847726340,2087951697490345000000000000000000000,0,0,0
14534,446020000000000,376516228539158700,2087951697490348000000000000000000000,0,0,0
14535,446050000000000,376414945298662340,2087951697490351000000000000000000000,0,0,0
14536,446080000000000,376313696112491600,2087951697490353800000000000000000000,0,0,0
14537,446110000000000,376212480966907100,2087951697490356800000000000000000000,0,0,0
14538,446140000000000,376111299848176300,2087951697490359800000000000000000000,0,0,0
14539,446170000000000,376010152742572900,2087951697490362700000000000000000000,0,0,0
14540,446200000000000,375909039636377600,2087951697490365700000000000000000000,0,0,0
14541,446230000000000,375807960515876600,2087951697490368600000000000000000000,0,0,0
14542,446260000000000,375706915367363700,2087951697490371600000000000000000000,0,0,0
14543,446290000000000,375605904177137700,2087951697490374500000000000000000000,0,0,0
14544,446320000000000,375504926931505500,2087951697490377500000000000000000000,0,0,0
14545,446350000000000,375403983616778900,2087951697490380400000000000000000000,0,0,0
14546,446380000000000,375303074219277200,2087951697490383400000000000000000000,0,0,0
14547,446410000000000,375202198725325630,2087951697490386300000000000000000000,0,0,0
14548,446440000000000,375101357121256400,2087951697490389300000000000000000000,0,0,0
14549,446470000000000,375000549393407300,2087951697490392200000000000000000000,0,0,0
14550,446500000000000,374899775528123000,2087951697490395200000000000000000000,0,0,0
14551,446530000000000,374799035511755200,2087951697490397800000000000000000000,0,0,0
14552,446560000000000,374698329330660540,2087951697490400500000000000000000000,0,0,0
14553,446590000000000,374597656971203600,2087951697490403000000000000000000000,0,0,0
14554,446620000000000,374497018419754560,2087951697490405800000000000000000000,0,0,0
14555,446650000000000,374396413662689900,2087951697490408500000000000000000000,0,0,0
14556,446680000000000,374295842686393000,2087951697490411000000000000000000000,0,0,0
14557,446710000000000,374195305477253440,2087951697490413800000000000000000000,0,0,0
14558,446740000000000,374094802021667100,2087951697490416400000000000000000000,0,0,0
14559,446770000000000,373994332306036160,2087951697490419000000000000000000000,0,0,0
14560,446800000000000,373893896316769400,2087951697490421700000000000000000000,0,0,0
14561,446830000000000,373793494040282430,2087951697490424400000000000000000000,0,0,0
14562,446860000000000,373693125462996030,2087951697490427000000000000000000000,0,0,0
14563,446890000000000,373592790571338560,2087951697490429700000000000000000000,0,0,0
14564,446920000000000,373492489351744000,2087951697490432400000000000000000000,0,0,0
14565,446950000000000,373392221790653060,2087951697490435000000000000000000000,0,0,0
14566,446980000000000,373291987874512800,2087951697490437700000000000000000000,0,0,0
14567,447010000000000,373191787589776700,2087951697490440300000000000000000000,0,0,0
14568,447040000000000,373091620922904200,2087951697490443000000000000000000000,0,0,0
14569,447070000000000,372991487860361540,2087951697490445600000000000000000000,0,0,0
14570,447100000000000,372891388388621200,2087951697490448300000000000000000000,0,0,0
14571,447130000000000,372791322494161800,2087951697490451000000000000000000000,0,0,0
14572,447160000000000,372691290163468540,2087951697490453600000000000000000000,0,0,0
14573,447190000000000,372591291383033000,2087951697490456300000000000000000000,0,0,0
14574,447220000000000,372491326139353340,2087951697490459000000000000000000000,0,0,0
14575,447250000000000,372391394418933000,2087951697490461600000000000000000000,0,0,0
14576,447280000000000,372291496208283100,2087951697490464200000000000000000000,0,0,0
14577,447310000000000,372191631493920060,2087951697490467000000000000000000000,0,0,0
14578,447340000000000,372091800262367500,2087951697490469500000000000000000000,0,0,0
