time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
4069,132070000000000,646827535774289900000,2931929503225159000000000000000000000,0,0,0
4070,132100000000000,646386950924382100000,2931929511563671600000000000000000000,0,0,0
4071,132130000000000,645946766121233700000,2931929519890831000000000000000000000,0,0,0
4072,132160000000000,645506980910899300000,2931929528206656000000000000000000000,0,0,0
4073,132190000000000,645067594840052100000,2931929536511163400000000000000000000,0,0,0
4074,132220000000000,644628607455981900000,2931929544804372000000000000000000000,0,0,0
4075,132250000000000,644190018306594200000,2931929553086299600000000000000000000,0,0,0
4076,132280000000000,643751826940410200000,2931929561356964000000000000000000000,0,0,0
4077,132310000000000,643314032906564700000,2931929569616383000000000000000000000,0,0,0
4078,132340000000000,642876635754805900000,2931929577864574000000000000000000000,0,0,0
4079,132370000000000,642439635035494300000,2931929586101556000000000000000000000,0,0,0
4080,132400000000000,642003030299600400000,2931929594327346000000000000000000000,0,0,0
4081,132430000000000,641566821098706700000,2931929602541961500000000000000000000,0,0,0
4082,132460000000000,641131006985003000000,2931929610745420400000000000000000000,0,0,0
4083,132490000000000,640695587511289200000,2931929618937740500000000000000000000,0,0,0
4084,132520000000000,640260562230971200000,2931929627118939300000000000000000000,0,0,0
4085,132550000000000,639825930698061400000,2931929635289035000000000000000000000,0,0,0
4086,132580000000000,639391692467178300000,2931929643448044000000000000000000000,0,0,0
4087,132610000000000,638957847093543800000,2931929651595984000000000000000000000,0,0,0
4088,132640000000000,638524394132983800000,2931929659732874000000000000000000000,0,0,0
4089,132670000000000,638091333141927200000,2931929667858730000000000000000000000,0,0,0
4090,132700000000000,637658663677403600000,2931929675973570000000000000000000000,0,0,0
4091,132730000000000,637226385297043100000,2931929684077412000000000000000000000,0,0,0
4092,132760000000000,636794497559076100000,2931929692170272600000000000000000000,0,0,0
4093,132790000000000,636363000022331400000,2931929700252169000000000000000000000,0,0,0
4094,132820000000000,635931892246235700000,2931929708323119000000000000000000000,0,0,0
4095,132850000000000,635501173790812700000,2931929716383139400000000000000000000,0,0,0
4096,132880000000000,635070844216680600000,2931929724432248400000000000000000000,0,0,0
4097,132910000000000,634640903085054500000,2931929732470462300000000000000000000,0,0,0
4098,132940000000000,634211349957742300000,2931929740497799000000000000000000000,0,0,0
4099,132970000000000,633782184397144900000,2931929748514275000000000000000000000,0,0,0
4100,133000000000000,633353405966255400000,2931929756519907600000000000000000000,0,0,0
4101,133030000000000,632925014228659000000,2931929764514714000000000000000000000,0,0,0
4102,133060000000000,632497008748530100000,2931929772498711600000000000000000000,0,0,0
4103,133090000000000,632069389090632400000,2931929780471917400000000000000000000,0,0,0
4104,133120000000000,631642154820318300000,2931929788434348000000000000000000000,0,0,0
4105,133150000000000,631215305503527900000,2931929796386020300000000000000000000,0,0,0
4106,133180000000000,630788840706787500000,2931929804326952000000000000000000000,0,0,0
4107,133210000000000,630362759997208900000,2931929812257159000000000000000000000,0,0,0
4108,133240000000000,629937062942488400000,2931929820176659000000000000000000000,0,0,0
4109,133270000000000,629511749110907400000,2931929828085469000000000000000000000,0,0,0
4110,133300000000000,629086818071328000000,2931929835983605000000000000000000000,0,0,0
4111,133330000000000,628662269393195900000,2931929843871084700000000000000000000,0,0,0
4112,133360000000000,628238102646537200000,2931929851747924000000000000000000000,0,0,0
4113,133390000000000,627814317401958300000,2931929859614140000000000000000000000,0,0,0
4114,133420000000000,627390913230643900000,2931929867469749400000000000000000000,0,0,0
4115,133450000000000,626967889704358400000,2931929875314769000000000000000000000,0,0,0
4116,133480000000000,626545246395442500000,2931929883149215600000000000000000000,0,0,0
4117,133510000000000,626122982876813500000,2931929890973105500000000000000000000,0,0,0
4118,133540000000000,625701098721964700000,2931929898786455600000000000000000000,0,0,0
4119,133570000000000,625279593504963700000,2931929906589282000000000000000000000,0,0,0
4120,133600000000000,624858466800451300000,2931929914381601700000000000000000000,0,0,0
4121,133630000000000,624437718183642500000,2931929922163431000000000000000000000,0,0,0
4122,133660000000000,624017347230323300000,2931929929934786500000000000000000000,0,0,0
4123,133690000000000,623597353516850300000,2931929937695684000000000000000000000,0,0,0
4124,133720000000000,623177736620151500000,2931929945446141000000000000000000000,0,0,0
4125,133750000000000,622758496117722700000,2931929953186173700000000000000000000,0,0,0
4126,133780000000000,622339631587629500000,2931929960915797400000000000000000000,0,0,0
4127,133810000000000,621921142608503800000,2931929968635029000000000000000000000,0,0,0
4128,133840000000000,621503028759544900000,2931929976343885000000000000000000000,0,0,0
4129,133870000000000,621085289620516600000,2931929984042382000000000000000000000,0,0,0
4130,133900000000000,620667924771748800000,2931929991730535600000000000000000000,0,0,0
4131,133930000000000,620250933794135100000,2931929999408362000000000000000000000,0,0,0
4132,133960000000000,619834316269131400000,2931930007075878000000000000000000000,0,0,0
4133,133990000000000,619418071778756000000,2931930014733099000000000000000000000,0,0,0
4134,134020000000000,619002199905589000000,2931930022380042000000000000000000000,0,0,0
4135,134050000000000,618586700232770200000,2931930030016721700000000000000000000,0,0,0
4136,134080000000000,618171572343999200000,2931930037643155000000000000000000000,0,0,0
4137,134110000000000,617756815823534600000,2931930045259358400000000000000000000,0,0,0
4138,134140000000000,617342430256191600000,2931930052865347600000000000000000000,0,0,0
4139,134170000000000,616928415227343700000,2931930060461138300000000000000000000,0,0,0
4140,134200000000000,616514770322919300000,2931930068046746500000000000000000000,0,0,0
4141,134230000000000,616101495129402600000,2931930075622188500000000000000000000,0,0,0
4142,134260000000000,615688589233832100000,2931930083187480000000000000000000000,0,0,0
4143,134290000000000,615276052223799000000,2931930090742636300000000000000000000,0,0,0
4144,134320000000000,614863883687447600000,2931930098287674000000000000000000000,0,0,0
4145,134350000000000,614452083213473800000,2931930105822609000000000000000000000,0,0,0
4146,134380000000000,614040650391124600000,2931930113347456000000000000000000000,0,0,0
4147,134410000000000,613629584810196200000,2931930120862231600000000000000000000,0,0,0
4148,134440000000000,613218886061034400000,2931930128366951400000000000000000000,0,0,0
4149,134470000000000,612808553734533200000,2931930135861631000000000000000000000,0,0,0
4150,134500000000000,612398587422134100000,2931930143346286000000000000000000000,0,0,0
4151,134530000000000,611988986715824800000,2931930150820933000000000000000000000,0,0,0
4152,134560000000000,611579751208138800000,2931930158285586300000000000000000000,0,0,0
4153,134590000000000,611170880492154700000,2931930165740262000000000000000000000,0,0,0
4154,134620000000000,610762374161494600000,2931930173184975500000000000000000000,0,0,0
4155,134650000000000,610354231810323900000,2931930180619742400000000000000000000,0,0,0
4156,134680000000000,609946453033350700000,2931930188044578000000000000000000000,0,0,0
4157,134710000000000,609539037425823800000,2931930195459498600000000000000000000,0,0,0
4158,134740000000000,609131984583533000000,2931930202864519000000000000000000000,0,0,0
4159,134770000000000,608725294102808400000,2931930210259654300000000000000000000,0,0,0
4160,134800000000000,608318965580517300000,2931930217644921000000000000000000000,0,0,0
4161,134830000000000,607912998614067400000,2931930225020333000000000000000000000,0,0,0
4162,134860000000000,607507392801401300000,2931930232385906400000000000000000000,0,0,0
4163,134890000000000,607102147741000000000,2931930239741657000000000000000000000,0,0,0
4164,134920000000000,606697263031878400000,2931930247087599000000000000000000000,0,0,0
4165,134950000000000,606292738273587600000,2931930254423748700000000000000000000,0,0,0
4166,134980000000000,605888573066211400000,2931930261750121000000000000000000000,0,0,0
4167,135010000000000,605484767010367000000,2931930269066730500000000000000000000,0,0,0
4168,135040000000000,605081319707204500000,2931930276373593000000000000000000000,0,0,0
4169,135070000000000,604678230758404700000,2931930283670724000000000000000000000,0,0,0
4170,135100000000000,604275499766178900000,2931930290958137500000000000000000000,0,0,0
4171,135130000000000,603873126333268600000,2931930298235849000000000000000000000,0,0,0
4172,135160000000000,603471110062943900000,2931930305503874000000000000000000000,0,0,0
4173,135190000000000,603069450559003700000,2931930312762227300000000000000000000,0,0,0
4174,135220000000000,602668147425773200000,2931930320010924000000000000000000000,0,0,0
4175,135250000000000,602267200268104400000,2931930327249979000000000000000000000,0,0,0
4176,135280000000000,601866608691375400000,2931930334479407400000000000000000000,0,0,0
4177,135310000000000,601466372301488400000,2931930341699224000000000000000000000,0,0,0
4178,135340000000000,601066490704870600000,2931930348909443400000000000000000000,0,0,0
4179,135370000000000,600666963508471700000,2931930356110081000000000000000000000,0,0,0
4180,135400000000000,600267790319763800000,2931930363301151000000000000000000000,0,0,0
4181,135430000000000,599868970746740900000,2931930370482668600000000000000000000,0,0,0
4182,135460000000000,599470504397917900000,2931930377654649000000000000000000000,0,0,0
4183,135490000000000,599072390882328700000,2931930384817106300000000000000000000,0,0,0
4184,135520000000000,598674629809527700000,2931930391970056000000000000000000000,0,0,0
4185,135550000000000,598277220789586900000,2931930399113512000000000000000000000,0,0,0
4186,135580000000000,597880163433096000000,2931930406247489300000000000000000000,0,0,0
4187,135610000000000,597483457351161900000,2931930413372002600000000000000000000,0,0,0
4188,135640000000000,597087102155406400000,2931930420487067000000000000000000000,0,0,0
4189,135670000000000,596691097457967400000,2931930427592697000000000000000000000,0,0,0
4190,135700000000000,596295442871497000000,2931930434688906000000000000000000000,0,0,0
4191,135730000000000,595900138009160800000,2931930441775710000000000000000000000,0,0,0
4192,135760000000000,595505182484636500000,2931930448853123000000000000000000000,0,0,0
4193,135790000000000,595110575912115400000,2931930455921159000000000000000000000,0,0,0
4194,135820000000000,594716317906298600000,2931930462979834000000000000000000000,0,0,0
4195,135850000000000,594322408082398000000,2931930470029160600000000000000000000,0,0,0
4196,135880000000000,593928846056135200000,2931930477069155000000000000000000000,0,0,0
4197,135910000000000,593535631443740500000,2931930484099830000000000000000000000,0,0,0
4198,135940000000000,593142763861952200000,2931930491121201000000000000000000000,0,0,0
4199,135970000000000,592750242928016400000,2931930498133281700000000000000000000,0,0,0
4200,136000000000000,592358068259684700000,2931930505136087000000000000000000000,0,0,0
4201,136030000000000,591966239475215200000,2931930512129631600000000000000000000,0,0,0
4202,136060000000000,591574756193370900000,2931930519113929000000000000000000000,0,0,0
4203,136090000000000,591183618033418400000,2931930526088993500000000000000000000,0,0,0
4204,136120000000000,590792824615127600000,2931930533054839400000000000000000000,0,0,0
4205,136150000000000,590402375558772300000,2931930540011481000000000000000000000,0,0,0
4206,136180000000000,590012270485126200000,2931930546958932600000000000000000000,0,0,0
4207,136210000000000,589622509015465500000,2931930553897208000000000000000000000,0,0,0
4208,136240000000000,589233090771565940000,2931930560826322300000000000000000000,0,0,0
4209,136270000000000,588844015375702800000,2931930567746288700000000000000000000,0,0,0
4210,136300000000000,588455282450650300000,2931930574657121400000000000000000000,0,0,0
4211,136330000000000,588066891619680400000,2931930581558834600000000000000000000,0,0,0
4212,136360000000000,587678842506562760000,2931930588451442000000000000000000000,0,0,0
4213,136390000000000,587291134735562960000,2931930595334958000000000000000000000,0,0,0
4214,136420000000000,586903767931441900000,2931930602209397000000000000000000000,0,0,0
4215,136450000000000,586516741719456200000,2931930609074772000000000000000000000,0,0,0
4216,136480000000000,586130055725356300000,2931930615931097400000000000000000000,0,0,0
4217,136510000000000,585743709575385500000,2931930622778387000000000000000000000,0,0,0
4218,136540000000000,585357702896280670000,2931930629616655300000000000000000000,0,0,0
4219,136570000000000,584972035315269600000,2931930636445915700000000000000000000,0,0,0
4220,136600000000000,584586706460071760000,2931930643266181600000000000000000000,0,0,0
4221,136630000000000,584201715958896850000,2931930650077467500000000000000000000,0,0,0
4222,136660000000000,583817063440443900000,2931930656879786700000000000000000000,0,0,0
4223,136690000000000,583432748533901500000,2931930663673153500000000000000000000,0,0,0
4224,136720000000000,583048770868945300000,2931930670457581000000000000000000000,0,0,0
4225,136750000000000,582665130075738730000,2931930677233083000000000000000000000,0,0,0
4226,136780000000000,582281825784932200000,2931930683999674000000000000000000000,0,0,0
4227,136810000000000,581898857627661800000,2931930690757367000000000000000000000,0,0,0
4228,136840000000000,581516225235548050000,2931930697506175700000000000000000000,0,0,0
4229,136870000000000,581133928240697200000,2931930704246113600000000000000000000,0,0,0
4230,136900000000000,580751966275697050000,2931930710977195000000000000000000000,0,0,0
4231,136930000000000,580370338973620600000,2931930717699432700000000000000000000,0,0,0
4232,136960000000000,579989045968021100000,2931930724412840400000000000000000000,0,0,0
4233,136990000000000,579608086892934300000,2931930731117432000000000000000000000,0,0,0
4234,137020000000000,579227461382876230000,2931930737813220500000000000000000000,0,0,0
4235,137050000000000,578847169072843000000,2931930744500219600000000000000000000,0,0,0
4236,137080000000000,578467209598309500000,2931930751178442700000000000000000000,0,0,0
4237,137110000000000,578087582595229600000,2931930757847903400000000000000000000,0,0,0
4238,137140000000000,577708287700034200000,2931930764508615400000000000000000000,0,0,0
4239,137170000000000,577329324549631970000,2931930771160591600000000000000000000,0,0,0
4240,137200000000000,576950692781407400000,2931930777803845600000000000000000000,0,0,0
4241,137230000000000,576572392033220560000,2931930784438390300000000000000000000,0,0,0
4242,137260000000000,576194421943406100000,2931930791064239400000000000000000000,0,0,0
4243,137290000000000,575816782150773300000,2931930797681406500000000000000000000,0,0,0
4244,137320000000000,575439472294604600000,2931930804289904400000000000000000000,0,0,0
4245,137350000000000,575062492014654650000,2931930810889746300000000000000000000,0,0,0
4246,137380000000000,574685840951150200000,2931930817480945600000000000000000000,0,0,0
4247,137410000000000,574309518744789650000,2931930824063515400000000000000000000,0,0,0
4248,137440000000000,573933525036741170000,2931930830637469000000000000000000000,0,0,0
4249,137470000000000,573557859468642800000,2931930837202819600000000000000000000,0,0,0
4250,137500000000000,573182521682602100000,2931930843759580000000000000000000000,0,0,0
4251,137530000000000,572807511321194800000,2931930850307764000000000000000000000,0,0,0
4252,137560000000000,572432828027463860000,2931930856847383600000000000000000000,0,0,0
4253,137590000000000,572058471444919100000,2931930863378453000000000000000000000,0,0,0
4254,137620000000000,571684441217536900000,2931930869900984500000000000000000000,0,0,0
4255,137650000000000,571310736989758900000,2931930876414991400000000000000000000,0,0,0
4256,137680000000000,570937358406491400000,2931930882920487000000000000000000000,0,0,0
4257,137710000000000,570564305113105100000,2931930889417483000000000000000000000,0,0,0
4258,137740000000000,570191576755433800000,2931930895905994000000000000000000000,0,0,0
4259,137770000000000,569819172979773730000,2931930902386032500000000000000000000,0,0,0
4260,137800000000000,569447093432883300000,2931930908857611000000000000000000000,0,0,0
4261,137830000000000,569075337761982050000,2931930915320742000000000000000000000,0,0,0
4262,137860000000000,568703905614749900000,2931930921775439000000000000000000000,0,0,0
4263,137890000000000,568332796639326700000,2931930928221714700000000000000000000,0,0,0
4264,137920000000000,567962010484311800000,2931930934659582000000000000000000000,0,0,0
4265,137950000000000,567591546798762200000,2931930941089053600000000000000000000,0,0,0
4266,137980000000000,567221405232193300000,2931930947510142000000000000000000000,0,0,0
4267,138010000000000,566851585434577200000,2931930953922861000000000000000000000,0,0,0
4268,138040000000000,566482087056342500000,2931930960327222000000000000000000000,0,0,0
4269,138070000000000,566112909748373000000,2931930966723238000000000000000000000,0,0,0
4270,138100000000000,565744053162007900000,2931930973110922500000000000000000000,0,0,0
4271,138130000000000,565375516949040140000,2931930979490287000000000000000000000,0,0,0
4272,138160000000000,565007300761717440000,2931930985861345000000000000000000000,0,0,0
4273,138190000000000,564639404252738750000,2931930992224109000000000000000000000,0,0,0
4274,138220000000000,564271827075256350000,2931930998578591000000000000000000000,0,0,0
4275,138250000000000,563904568882873400000,2931931004924805000000000000000000000,0,0,0
4276,138280000000000,563537629329644200000,2931931011262762000000000000000000000,0,0,0
4277,138310000000000,563171008070073000000,2931931017592475000000000000000000000,0,0,0
4278,138340000000000,562804704759113840000,2931931023913956400000000000000000000,0,0,0
4279,138370000000000,562438719052169150000,2931931030227219000000000000000000000,0,0,0
4280,138400000000000,562073050605089400000,2931931036532275500000000000000000000,0,0,0
4281,138430000000000,561707699074172450000,2931931042829138000000000000000000000,0,0,0
4282,138460000000000,561342664116163440000,2931931049117819000000000000000000000,0,0,0
4283,138490000000000,560977945388253000000,2931931055398330000000000000000000000,0,0,0
4284,138520000000000,560613542548077300000,2931931061670685000000000000000000000,0,0,0
4285,138550000000000,560249455253716860000,2931931067934895000000000000000000000,0,0,0
4286,138580000000000,559885683163696900000,2931931074190973500000000000000000000,0,0,0
4287,138610000000000,559522225936985500000,2931931080438932000000000000000000000,0,0,0
4288,138640000000000,559159083232993600000,2931931086678783000000000000000000000,0,0,0
4289,138670000000000,558796254711573840000,2931931092910539000000000000000000000,0,0,0
4290,138700000000000,558433740033020660000,2931931099134211600000000000000000000,0,0,0
4291,138730000000000,558071538858069070000,2931931105349813400000000000000000000,0,0,0
4292,138760000000000,557709650847893550000,2931931111557357000000000000000000000,0,0,0
4293,138790000000000,557348075664108800000,2931931117756854000000000000000000000,0,0,0
4294,138820000000000,556986812968767100000,2931931123948316600000000000000000000,0,0,0
4295,138850000000000,556625862424359860000,2931931130131757300000000000000000000,0,0,0
4296,138880000000000,556265223693815100000,2931931136307188300000000000000000000,0,0,0
4297,138910000000000,555904896440497860000,2931931142474621400000000000000000000,0,0,0
4298,138940000000000,555544880328209100000,2931931148634069000000000000000000000,0,0,0
4299,138970000000000,555185175021185100000,2931931154785543000000000000000000000,0,0,0
4300,139000000000000,554825780184096600000,2931931160929054600000000000000000000,0,0,0
4301,139030000000000,554466695482049100000,2931931167064617000000000000000000000,0,0,0
4302,139060000000000,554107920580580800000,2931931173192242000000000000000000000,0,0,0
4303,139090000000000,553749455145663140000,2931931179311941000000000000000000000,0,0,0
4304,139120000000000,553391298843699100000,2931931185423726400000000000000000000,0,0,0
4305,139150000000000,553033451341523900000,2931931191527610000000000000000000000,0,0,0
4306,139180000000000,552675912306402800000,2931931197623603700000000000000000000,0,0,0
4307,139210000000000,552318681406031130000,2931931203711719000000000000000000000,0,0,0
4308,139240000000000,551961758308534500000,2931931209791969000000000000000000000,0,0,0
4309,139270000000000,551605142682466700000,2931931215864364600000000000000000000,0,0,0
4310,139300000000000,551248834196810000000,2931931221928918000000000000000000000,0,0,0
4311,139330000000000,550892832520974300000,2931931227985640400000000000000000000,0,0,0
4312,139360000000000,550537137324795560000,2931931234034544500000000000000000000,0,0,0
4313,139390000000000,550181748278537700000,2931931240075641000000000000000000000,0,0,0
4314,139420000000000,549826665052888300000,2931931246108943000000000000000000000,0,0,0
4315,139450000000000,549471887318961500000,2931931252134461400000000000000000000,0,0,0
4316,139480000000000,549117414748294800000,2931931258152208000000000000000000000,0,0,0
4317,139510000000000,548763247012849650000,2931931264162194000000000000000000000,0,0,0
4318,139540000000000,548409383785011200000,2931931270164432000000000000000000000,0,0,0
4319,139570000000000,548055824737586000000,2931931276158933000000000000000000000,0,0,0
4320,139600000000000,547702569543802700000,2931931282145709000000000000000000000,0,0,0
4321,139630000000000,547349617877311800000,2931931288124771600000000000000000000,0,0,0
4322,139660000000000,546996969412183600000,2931931294096132000000000000000000000,0,0,0
4323,139690000000000,546644623822908300000,2931931300059802000000000000000000000,0,0,0
4324,139720000000000,546292580784395900000,2931931306015793500000000000000000000,0,0,0
4325,139750000000000,545940839971974350000,2931931311964117600000000000000000000,0,0,0
4326,139780000000000,545589401061390160000,2931931317904785600000000000000000000,0,0,0
4327,139810000000000,545238263728807100000,2931931323837809000000000000000000000,0,0,0
4328,139840000000000,544887427650805200000,2931931329763200300000000000000000000,0,0,0
4329,139870000000000,544536892504381060000,2931931335680970000000000000000000000,0,0,0
4330,139900000000000,544186657966946900000,2931931341591130000000000000000000000,0,0,0
4331,139930000000000,543836723716329700000,2931931347493691000000000000000000000,0,0,0
4332,139960000000000,543487089430770350000,2931931353388665600000000000000000000,0,0,0
4333,139990000000000,543137754788923800000,2931931359276064000000000000000000000,0,0,0
4334,140020000000000,542788719469857870000,2931931365155898000000000000000000000,0,0,0
4335,140050000000000,542439983153052700000,2931931371028179000000000000000000000,0,0,0
4336,140080000000000,542091545518399950000,2931931376892918400000000000000000000,0,0,0
4337,140110000000000,541743406246203360000,2931931382750127400000000000000000000,0,0,0
4338,140140000000000,541395565017176300000,2931931388599817000000000000000000000,0,0,0
4339,140170000000000,541048021512442150000,2931931394441999000000000000000000000,0,0,0
4340,140200000000000,540700775413534000000,2931931400276684000000000000000000000,0,0,0
4341,140230000000000,540353826402393400000,2931931406103883600000000000000000000,0,0,0
4342,140260000000000,540007174161370100000,2931931411923609400000000000000000000,0,0,0
4343,140290000000000,539660818373221300000,2931931417735872000000000000000000000,0,0,0
4344,140320000000000,539314758721110740000,2931931423540683000000000000000000000,0,0,0
4345,140350000000000,538968994888609230000,2931931429338053000000000000000000000,0,0,0
4346,140380000000000,538623526559692100000,2931931435127993000000000000000000000,0,0,0
4347,140410000000000,538278353418740560000,2931931440910515000000000000000000000,0,0,0
4348,140440000000000,537933475150540100000,2931931446685629000000000000000000000,0,0,0
4349,140470000000000,537588891440280040000,2931931452453347000000000000000000000,0,0,0
4350,140500000000000,537244601973552800000,2931931458213679500000000000000000000,0,0,0
4351,140530000000000,536900606436353300000,2931931463966638000000000000000000000,0,0,0
4352,140560000000000,536556904515078700000,2931931469712233400000000000000000000,0,0,0
4353,140590000000000,536213495896527700000,2931931475450476600000000000000000000,0,0,0
4354,140620000000000,535870380267900000000,2931931481181378000000000000000000000,0,0,0
4355,140650000000000,535527557316794450000,2931931486904949600000000000000000000,0,0,0
4356,140680000000000,535185026731211160000,2931931492621201000000000000000000000,0,0,0
4357,140710000000000,534842788199547400000,2931931498330144400000000000000000000,0,0,0
4358,140740000000000,534500841410600960000,2931931504031790400000000000000000000,0,0,0
4359,140770000000000,534159186053565450000,2931931509726149000000000000000000000,0,0,0
4360,140800000000000,533817821818033600000,2931931515413232600000000000000000000,0,0,0
4361,140830000000000,533476748393993100000,2931931521093050600000000000000000000,0,0,0
4362,140860000000000,533135965471828540000,2931931526765614500000000000000000000,0,0,0
4363,140890000000000,532795472742320770000,2931931532430935000000000000000000000,0,0,0
4364,140920000000000,532455269896643600000,2931931538089023000000000000000000000,0,0,0
4365,140950000000000,532115356626367100000,2931931543739889000000000000000000000,0,0,0
4366,140980000000000,531775732623454040000,2931931549383544600000000000000000000,0,0,0
4367,141010000000000,531436397580259800000,2931931555019999500000000000000000000,0,0,0
4368,141040000000000,531097351189533700000,2931931560649264600000000000000000000,0,0,0
4369,141070000000000,530758593144416000000,2931931566271351000000000000000000000,0,0,0
4370,141100000000000,530420123138438800000,2931931571886269000000000000000000000,0,0,0
4371,141130000000000,530081940865524900000,2931931577494029600000000000000000000,0,0,0
4372,141160000000000,529744046019986800000,2931931583094643500000000000000000000,0,0,0
4373,141190000000000,529406438296527300000,2931931588688121000000000000000000000,0,0,0
4374,141220000000000,529069117390237860000,2931931594274472500000000000000000000,0,0,0
4375,141250000000000,528732082996598870000,2931931599853709000000000000000000000,0,0,0
4376,141280000000000,528395334811478200000,2931931605425841000000000000000000000,0,0,0
4377,141310000000000,528058872531131040000,2931931610990879000000000000000000000,0,0,0
4378,141340000000000,527722695852199440000,2931931616548833400000000000000000000,0,0,0
4379,141370000000000,527386804471711600000,2931931622099715000000000000000000000,0,0,0
4380,141400000000000,527051198087081700000,2931931627643534000000000000000000000,0,0,0
4381,141430000000000,526715876396107960000,2931931633180301000000000000000000000,0,0,0
4382,141460000000000,526380839096974200000,2931931638710027000000000000000000000,0,0,0
4383,141490000000000,526046085888247460000,2931931644232721700000000000000000000,0,0,0
4384,141520000000000,525711616468878030000,2931931649748395500000000000000000000,0,0,0
4385,141550000000000,525377430538199240000,2931931655257059000000000000000000000,0,0,0
4386,141580000000000,525043527795926300000,2931931660758723000000000000000000000,0,0,0
4387,141610000000000,524709907942156530000,2931931666253397600000000000000000000,0,0,0
4388,141640000000000,524376570677368200000,2931931671741093000000000000000000000,0,0,0
4389,141670000000000,524043515702419260000,2931931677221820000000000000000000000,0,0,0
4390,141700000000000,523710742718548400000,2931931682695588000000000000000000000,0,0,0
4391,141730000000000,523378251427373450000,2931931688162408400000000000000000000,0,0,0
4392,141760000000000,523046041530891240000,2931931693622290400000000000000000000,0,0,0
4393,141790000000000,522714112731476200000,2931931699075245400000000000000000000,0,0,0
4394,141820000000000,522382464731881000000,2931931704521282700000000000000000000,0,0,0
4395,141850000000000,522051097235235000000,2931931709960413000000000000000000000,0,0,0
4396,141880000000000,521720009945045140000,2931931715392646700000000000000000000,0,0,0
4397,141910000000000,521389202565192700000,2931931720817993500000000000000000000,0,0,0
4398,141940000000000,521058674799935700000,2931931726236464000000000000000000000,0,0,0
4399,141970000000000,520728426353906550000,2931931731648068000000000000000000000,0,0,0
4400,142000000000000,520398456932112200000,2931931737052816000000000000000000000,0,0,0
4401,142030000000000,520068766239932800000,2931931742450718000000000000000000000,0,0,0
4402,142060000000000,519739353983122900000,2931931747841784000000000000000000000,0,0,0
4403,142090000000000,519410219867808300000,2931931753226024500000000000000000000,0,0,0
4404,142120000000000,519081363600487740000,2931931758603448700000000000000000000,0,0,0
4405,142150000000000,518752784888031700000,2931931763974067400000000000000000000,0,0,0
4406,142180000000000,518424483437681250000,2931931769337890700000000000000000000,0,0,0
4407,142210000000000,518096458957047900000,2931931774694928400000000000000000000,0,0,0
4408,142240000000000,517768711154113640000,2931931780045190000000000000000000000,0,0,0
4409,142270000000000,517441239737229100000,2931931785388686600000000000000000000,0,0,0
4410,142300000000000,517114044415114200000,2931931790725427700000000000000000000,0,0,0
4411,142330000000000,516787124896857100000,2931931796055423000000000000000000000,0,0,0
4412,142360000000000,516460480891913960000,2931931801378682000000000000000000000,0,0,0
4413,142390000000000,516134112110107360000,2931931806695215500000000000000000000,0,0,0
4414,142420000000000,515808018261627500000,2931931812005033000000000000000000000,0,0,0
4415,142450000000000,515482199057030050000,2931931817308145000000000000000000000,0,0,0
4416,142480000000000,515156654207236500000,2931931822604560700000000000000000000,0,0,0
4417,142510000000000,514831383423533250000,2931931827894290000000000000000000000,0,0,0
4418,142540000000000,514506386417571700000,2931931833177343000000000000000000000,0,0,0
4419,142570000000000,514181662901366700000,2931931838453730000000000000000000000,0,0,0
4420,142600000000000,513857212587296360000,2931931843723460000000000000000000000,0,0,0
4421,142630000000000,513533035188102560000,2931931848986543000000000000000000000,0,0,0
4422,142660000000000,513209130416888550000,2931931854242989000000000000000000000,0,0,0
4423,142690000000000,512885497987120400000,2931931859492807000000000000000000000,0,0,0
4424,142720000000000,512562137612624400000,2931931864736008000000000000000000000,0,0,0
4425,142750000000000,512239049007588800000,2931931869972600600000000000000000000,0,0,0
4426,142780000000000,511916231886561000000,2931931875202595500000000000000000000,0,0,0
4427,142810000000000,511593685964448800000,2931931880426001600000000000000000000,0,0,0
4428,142840000000000,511271410956518950000,2931931885642829000000000000000000000,0,0,0
4429,142870000000000,510949406578397000000,2931931890853087000000000000000000000,0,0,0
4430,142900000000000,510627672546065900000,2931931896056785500000000000000000000,0,0,0
4431,142930000000000,510306208575867700000,2931931901253934000000000000000000000,0,0,0
4432,142960000000000,509985014384500300000,2931931906444542600000000000000000000,0,0,0
4433,142990000000000,509664089689018400000,2931931911628620000000000000000000000,0,0,0
4434,143020000000000,509343434206832560000,2931931916806177000000000000000000000,0,0,0
4435,143050000000000,509023047655709930000,2931931921977222000000000000000000000,0,0,0
4436,143080000000000,508702929753770800000,2931931927141765000000000000000000000,0,0,0
4437,143110000000000,508383080219491900000,2931931932299816000000000000000000000,0,0,0
4438,143140000000000,508063498771702350000,2931931937451384300000000000000000000,0,0,0
4439,143170000000000,507744185129585600000,2931931942596479000000000000000000000,0,0,0
4440,143200000000000,507425139012677500000,2931931947735109400000000000000000000,0,0,0
4441,143230000000000,507106360140866850000,2931931952867286000000000000000000000,0,0,0
4442,143260000000000,506787848234393400000,2931931957993017000000000000000000000,0,0,0
4443,143290000000000,506469603013849650000,2931931963112312300000000000000000000,0,0,0
4444,143320000000000,506151624200177450000,2931931968225182000000000000000000000,0,0,0
4445,143350000000000,505833911514669900000,2931931973331635000000000000000000000,0,0,0
