time(s),avg_energy(J/m^3),avg_photon(m^-3),avg_axion(m^-3),avg_neutrino(m^-3),avg_qgp_fraction
387,8334238.868837343,10000000000,0.00999999611999975,0.8600000000003262,1
388,8330333.707918562,10000000000,0.009999996109999543,0.8600000000003262,1
389,8326430.417084315,10000000000,0.00999999609999897,0.8600000000003262,1
390,8322528.995420584,10000000000,0.009999996089996029,0.8600000000003262,1
391,8318629.4419954205,10000000000,0.00999999608000556,0.8600000000003262,1
392,8314731.755920885,10000000000,0.00999999607000579,0.8600000000003262,1
393,8310835.93627217,10000000000,0.00999999606000269,0.8600000000003262,1
394,8306941.982125609,10000000000,0.009999996049998908,0.8600000000003262,1
395,8303049.892585698,10000000000,0.009999996039995808,0.8600000000003262,1
396,8299159.666739238,10000000000,0.009999996029996025,0.8600000000003262,1
397,8295271.303657036,10000000000,0.009999996020005557,0.8600000000003262,1
398,8291384.802450789,10000000000,0.009999996010002616,0.8600000000003262,1
399,8287500.162192029,10000000000,0.009999996000002042,0.8600000000003262,1
400,8283617.381979183,10000000000,0.009999995990001835,0.8600000000003262,1
401,8279736.46089805,10000000000,0.009999995979998738,0.8600000000003262,1
402,8275857.398040329,10000000000,0.00999999596999832,0.8600000000003262,1
403,8271980.192502977,10000000000,0.009999995959995223,0.8600000000003262,1
404,8268104.843362553,10000000000,0.009999995950005542,0.8600000000003262,1
405,8264231.349732026,10000000000,0.00999999594000497,0.8600000000003262,1
406,8260359.710693477,10000000000,0.009999995930002028,0.8600000000003262,1
407,8256489.925344603,10000000000,0.009999995919998087,0.8600000000003262,1
408,8252621.992765424,10000000000,0.009999995909998305,0.8600000000003262,1
409,8248755.912055431,10000000000,0.009999995899995204,0.8600000000003262,1
410,8244891.682314222,10000000000,0.009999995890004896,0.8600000000003262,1
411,8241029.302642351,10000000000,0.009999995880001795,0.8600000000003262,1
412,8237168.772123006,10000000000,0.009999995870002013,0.8600000000003262,1
413,8233310.089845963,10000000000,0.009999995860001018,0.8600000000003262,1
414,8229453.254922768,10000000000,0.009999995849998077,0.8600000000003262,1
415,8225598.266449529,10000000000,0.009999995839997501,0.8600000000003262,1
416,8221745.123513532,10000000000,0.009999995830007826,0.8600000000003262,1
417,8217893.825223947,10000000000,0.009999995820004725,0.8600000000003262,1
418,8214044.370664701,10000000000,0.00999999581000431,0.8600000000003262,1
419,8210196.758941089,10000000000,0.009999995800001209,0.8600000000003262,1
420,8206350.989144762,10000000000,0.009999995789998058,0.8600000000003262,1
421,8202507.060394147,10000000000,0.009999995779997486,0.8600000000003262,1
422,8198664.971771101,10000000000,0.009999995769994543,0.8600000000003262,1
423,8194824.722381445,10000000000,0.009999995760004076,0.8600000000003262,1
424,8190986.311319179,10000000000,0.009999995750004292,0.8600000000003262,1
425,8187149.737701534,10000000000,0.009999995740001193,0.8600000000003262,1
426,8183315.000612723,10000000000,0.009999995730000356,0.8600000000003262,1
427,8179482.099174442,10000000000,0.009999995719997256,0.8600000000003262,1
428,8175651.032468783,10000000000,0.009999995709997473,0.8600000000003262,1
429,8171821.799600005,10000000000,0.009999995700007003,0.8600000000003262,1
430,8167994.399688608,10000000000,0.009999995690004064,0.8600000000003262,1
431,8164168.8318195315,10000000000,0.009999995680003489,0.8600000000003262,1
432,8160345.095115593,10000000000,0.00999999567000034,0.8600000000003262,1
433,8156523.188660122,10000000000,0.009999995659997239,0.8600000000003262,1
434,8152703.111572833,10000000000,0.009999995649996823,0.8600000000003262,1
435,8148884.862954946,10000000000,0.009999995639993726,0.8600000000003262,1
436,8145068.441922804,10000000000,0.00999999563000405,0.8600000000003262,1
437,8141253.8475641,10000000000,0.009999995620003475,0.8600000000003262,1
438,8137441.07898856,10000000000,0.009999995610000534,0.8600000000003262,1
439,8133630.135316852,10000000000,0.009999995599999539,0.8600000000003262,1
440,8129821.01565493,10000000000,0.009999995589999757,0.8600000000003262,1
441,8126013.719093453,10000000000,0.009999995579996656,0.8600000000003262,1
442,8122208.244759944,10000000000,0.009999995570006345,0.8600000000003262,1
443,8118404.591759182,10000000000,0.009999995560003246,0.8600000000003262,1
444,8114602.759193085,10000000000,0.009999995550003462,0.8600000000003262,1
445,8110802.746183387,10000000000,0.009999995539999524,0.8600000000003262,1
446,8107004.551821234,10000000000,0.00999999552999658,0.8600000000003262,1
447,8103208.175239694,10000000000,0.009999995519996007,0.8600000000003262,1
448,8099413.615540031,10000000000,0.009999995510006328,0.8600000000003262,1
449,8095620.871833515,10000000000,0.009999995500003231,0.8600000000003262,1
450,8091829.943236854,10000000000,0.009999995490002814,0.8600000000003262,1
451,8088040.8288568305,10000000000,0.009999995479999713,0.8600000000003262,1
452,8084253.527802086,10000000000,0.00999999546999951,0.8600000000003262,1
453,8080468.039205598,10000000000,0.009999995459998936,0.8600000000003262,1
454,8076684.362154024,10000000000,0.009999995449995995,0.8600000000003262,1
455,8072902.495788452,10000000000,0.009999995440005526,0.8600000000003262,1
456,8069122.439208418,10000000000,0.009999995430005744,0.8600000000003262,1
457,8065344.19152835,10000000000,0.009999995420002643,0.8600000000003262,1
458,8061567.751869279,10000000000,0.009999995409998862,0.8600000000003262,1
459,8057793.119353646,10000000000,0.009999995399995762,0.8600000000003262,1
460,8054020.293083473,10000000000,0.00999999538999598,0.8600000000003262,1
461,8050249.2721857885,10000000000,0.00999999538000551,0.8600000000003262,1
462,8046480.055776595,10000000000,0.009999995370002568,0.8600000000003262,1
463,8042712.642967468,10000000000,0.009999995360001995,0.8600000000003262,1
464,8038947.032888295,10000000000,0.009999995350001789,0.8600000000003262,1
465,8035183.22464046,10000000000,0.00999999533999869,0.8600000000003262,1
466,8031421.217367528,10000000000,0.009999995329998275,0.8600000000003262,1
467,8027661.010164204,10000000000,0.009999995319995176,0.8600000000003262,1
468,8023902.602172707,10000000000,0.009999995310005496,0.8600000000003262,1
469,8020145.992494606,10000000000,0.009999995300004925,0.8600000000003262,1
470,8016391.1802673265,10000000000,0.009999995290001982,0.8600000000003262,1
471,8012638.164603976,10000000000,0.009999995279998041,0.8600000000003262,1
472,8008886.944618467,10000000000,0.009999995269998257,0.8600000000003262,1
473,8005137.519447579,10000000000,0.009999995259995158,0.8600000000003262,1
474,8001389.888213649,10000000000,0.00999999525000485,0.8600000000003262,1
475,7997644.050025744,10000000000,0.009999995240001749,0.8600000000003262,1
476,7993900.0040260125,10000000000,0.009999995230001966,0.8600000000003262,1
477,7990157.749320857,10000000000,0.00999999522000097,0.8600000000003262,1
478,7986417.2850415055,10000000000,0.00999999520999808,0.8600000000003262,1
479,7982678.610320551,10000000000,0.009999995199998297,0.8600000000003262,1
480,7978941.724273217,10000000000,0.009999995190007828,0.8600000000003262,1
481,7975206.626029836,10000000000,0.009999995180004889,0.8600000000003262,1
482,7971473.314718182,10000000000,0.009999995170004314,0.8600000000003262,1
483,7967741.789458656,10000000000,0.009999995160001164,0.8600000000003262,1
484,7964012.0493793,10000000000,0.009999995149998064,0.8600000000003262,1
485,7960284.09362046,10000000000,0.009999995139997648,0.8600000000003262,1
486,7956557.921295049,10000000000,0.00999999512999455,0.8600000000003262,1
487,7952833.531533852,10000000000,0.00999999512000487,0.8600000000003262,1
488,7949110.92347157,10000000000,0.009999995110004298,0.8600000000003262,1
489,7945390.096244499,10000000000,0.009999995100001356,0.8600000000003262,1
490,7941671.048958135,10000000000,0.009999995090000362,0.8600000000003262,1
491,7937953.780763699,10000000000,0.009999995080000577,0.8600000000003262,1
492,7934238.29079268,10000000000,0.009999995069997476,0.8600000000003262,1
493,7930524.578156015,10000000000,0.009999995060007167,0.8600000000003262,1
494,7926812.642005648,10000000000,0.009999995050004068,0.8600000000003262,1
495,7923102.481467874,10000000000,0.009999995040004284,0.8600000000003262,1
496,7919394.09567028,10000000000,0.009999995030000344,0.8600000000003262,1
497,7915687.48374195,10000000000,0.009999995019997402,0.8600000000003262,1
498,7911982.644834094,10000000000,0.009999995009996829,0.8600000000003262,1
499,7908279.578062007,10000000000,0.009999995000007152,0.8600000000003262,1
500,7904578.282562748,10000000000,0.00999999499000405,0.8600000000003262,1
501,7900878.757478773,10000000000,0.009999994980003637,0.8600000000003262,1
502,7897181.001945739,10000000000,0.009999994970000536,0.8600000000003262,1
503,7893485.015085407,10000000000,0.009999994960000333,0.8600000000003262,1
504,7889790.796051142,10000000000,0.009999994949999758,0.8600000000003262,1
505,7886098.343965479,10000000000,0.009999994939996815,0.8600000000003262,1
506,7882407.657968831,10000000000,0.00999999493000635,0.8600000000003262,1
507,7878718.737211134,10000000000,0.009999994920006564,0.8600000000003262,1
508,7875031.580808667,10000000000,0.009999994910003465,0.8600000000003262,1
509,7871346.187904716,10000000000,0.009999994899999682,0.8600000000003262,1
510,7867662.557648199,10000000000,0.009999994889996585,0.8600000000003262,1
511,7863980.68917647,10000000000,0.0099999948799968,0.8600000000003262,1
512,7860300.581612032,10000000000,0.00999999487000633,0.8600000000003262,1
513,7856622.234121092,10000000000,0.00999999486000339,0.8600000000003262,1
514,7852945.645814853,10000000000,0.009999994850002816,0.8600000000003262,1
515,7849270.815856965,10000000000,0.009999994840002613,0.8600000000003262,1
516,7845597.743377724,10000000000,0.009999994829999512,0.8600000000003262,1
517,7841926.42752079,10000000000,0.009999994819999098,0.8600000000003262,1
518,7838256.867431058,10000000000,0.009999994809995997,0.8600000000003262,1
519,7834589.062246069,10000000000,0.009999994800006318,0.8600000000003262,1
520,7830923.011106506,10000000000,0.009999994790005746,0.8600000000003262,1
521,7827258.713162811,10000000000,0.009999994780002807,0.8600000000003262,1
522,7823596.167543838,10000000000,0.009999994769998867,0.8600000000003262,1
523,7819935.373413698,10000000000,0.009999994759999083,0.8600000000003262,1
524,7816276.3299049195,10000000000,0.009999994749995982,0.8600000000003262,1
525,7812619.036170789,10000000000,0.009999994740005675,0.8600000000003262,1
526,7808963.491342806,10000000000,0.009999994730002574,0.8600000000003262,1
527,7805309.694580232,10000000000,0.009999994720002788,0.8600000000003262,1
528,7801657.645020123,10000000000,0.009999994710001795,0.8600000000003262,1
529,7798007.341818054,10000000000,0.009999994699998852,0.8600000000003262,1
530,7794358.784110673,10000000000,0.00999999468999828,0.8600000000003262,1
531,7790711.971046328,10000000000,0.009999994680008601,0.8600000000003262,1
532,7787066.901784583,10000000000,0.009999994670005502,0.8600000000003262,1
533,7783423.575460139,10000000000,0.009999994660005087,0.8600000000003262,1
534,7779781.991220415,10000000000,0.009999994650001988,0.8600000000003262,1
535,7776142.1482263375,10000000000,0.009999994639998837,0.8600000000003262,1
536,7772504.045625662,10000000000,0.009999994629998262,0.8600000000003262,1
537,7768867.682563775,10000000000,0.009999994619995322,0.8600000000003262,1
538,7765233.058195027,10000000000,0.009999994610004856,0.8600000000003262,1
539,7761600.171661249,10000000000,0.00999999460000507,0.8600000000003262,1
540,7757969.022123219,10000000000,0.009999994590001969,0.8600000000003262,1
541,7754339.608726109,10000000000,0.009999994580001134,0.8600000000003262,1
542,7750711.9306254415,10000000000,0.009999994569998033,0.8600000000003262,1
543,7747085.986969143,10000000000,0.00999999455999825,0.8600000000003262,1
544,7743461.776917013,10000000000,0.009999994550007782,0.8600000000003262,1
545,7739839.299621615,10000000000,0.009999994540004841,0.8600000000003262,1
546,7736218.554230362,10000000000,0.009999994530004268,0.8600000000003262,1
547,7732599.539908956,10000000000,0.009999994520001118,0.8600000000003262,1
548,7728982.255798213,10000000000,0.009999994509998018,0.8600000000003262,1
549,7725366.701057499,10000000000,0.0099999944999976,0.8600000000003262,1
550,7721752.87484753,10000000000,0.009999994489994503,0.8600000000003262,1
551,7718140.7763161855,10000000000,0.009999994480004824,0.8600000000003262,1
552,7714530.404632569,10000000000,0.00999999447000425,0.8600000000003262,1
553,7710921.758941529,10000000000,0.009999994460001322,0.8600000000003262,1
554,7707314.838401858,10000000000,0.009999994450000329,0.8600000000003262,1
555,7703709.642173803,10000000000,0.009999994440000543,0.8600000000003262,1
556,7700106.169411151,10000000000,0.009999994429997444,0.8600000000003262,1
557,7696504.419280996,10000000000,0.009999994420007133,0.8600000000003262,1
558,7692904.390930797,10000000000,0.009999994410004036,0.8600000000003262,1
559,7689306.083528624,10000000000,0.00999999440000425,0.8600000000003262,1
560,7685709.496236745,10000000000,0.00999999439000031,0.8600000000003262,1
561,7682114.628203743,10000000000,0.009999994379997369,0.8600000000003262,1
562,7678521.478597188,10000000000,0.009999994369996795,0.8600000000003262,1
563,7674930.046569973,10000000000,0.009999994360007118,0.8600000000003262,1
564,7671340.331298346,10000000000,0.009999994350004017,0.8600000000003262,1
565,7667752.331931979,10000000000,0.009999994340003603,0.8600000000003262,1
566,7664166.0476377895,10000000000,0.009999994330000503,0.8600000000003262,1
567,7660581.477571958,10000000000,0.009999994320000297,0.8600000000003262,1
568,7656998.620910655,10000000000,0.009999994309999724,0.8600000000003262,1
569,7653417.476806642,10000000000,0.009999994299996784,0.8600000000003262,1
570,7649838.044431058,10000000000,0.009999994290006314,0.8600000000003262,1
571,7646260.322936386,10000000000,0.009999994280006532,0.8600000000003262,1
572,7642684.311492957,10000000000,0.009999994270003431,0.8600000000003262,1
573,7639110.009274959,10000000000,0.009999994259999648,0.8600000000003262,1
574,7635537.415435165,10000000000,0.00999999424999655,0.8600000000003262,1
575,7631966.529143809,10000000000,0.009999994239996765,0.8600000000003262,1
576,7628397.349570593,10000000000,0.009999994230006299,0.8600000000003262,1
577,7624829.875876883,10000000000,0.009999994220003356,0.8600000000003262,1
578,7621264.107236252,10000000000,0.009999994210002784,0.8600000000003262,1
579,7617700.042807885,10000000000,0.009999994200002579,0.8600000000003262,1
580,7614137.681762705,10000000000,0.00999999418999948,0.8600000000003262,1
581,7610577.023276652,10000000000,0.009999994179999062,0.8600000000003262,1
582,7607018.066505613,10000000000,0.009999994169995963,0.8600000000003262,1
583,7603460.810635882,10000000000,0.009999994160006286,0.8600000000003262,1
584,7599905.254819379,10000000000,0.009999994150005711,0.8600000000003262,1
585,7596351.398226426,10000000000,0.009999994140002773,0.8600000000003262,1
586,7592799.240050639,10000000000,0.009999994129998835,0.8600000000003262,1
587,7589248.7794397175,10000000000,0.009999994119999049,0.8600000000003262,1
588,7585700.015565917,10000000000,0.009999994109995951,0.8600000000003262,1
589,7582152.947611434,10000000000,0.009999994100005639,0.8600000000003262,1
590,7578607.574747166,10000000000,0.00999999409000254,0.8600000000003262,1
591,7575063.896146278,10000000000,0.009999994080002756,0.8600000000003262,1
592,7571521.910971892,10000000000,0.009999994070001761,0.8600000000003262,1
593,7567981.618405647,10000000000,0.00999999405999882,0.8600000000003262,1
594,7564443.017610569,10000000000,0.009999994049998247,0.8600000000003262,1
595,7560906.107779868,10000000000,0.00999999404000857,0.8600000000003262,1
596,7557370.888069744,10000000000,0.009999994030005468,0.8600000000003262,1
597,7553837.35766653,10000000000,0.009999994020005051,0.8600000000003262,1
598,7550305.515746548,10000000000,0.009999994010001954,0.8600000000003262,1
599,7546775.36147827,10000000000,0.009999993999998803,0.8600000000003262,1
600,7543246.8940403955,10000000000,0.00999999398999823,0.8600000000003262,1
601,7539720.112607439,10000000000,0.00999999397999529,0.8600000000003262,1
602,7536195.016357381,10000000000,0.009999993970004822,0.8600000000003262,1
603,7532671.604469563,10000000000,0.009999993960005036,0.8600000000003262,1
604,7529149.876128505,10000000000,0.009999993950001937,0.8600000000003262,1
605,7525629.830497629,10000000000,0.0099999939400011,0.8600000000003262,1
606,7522111.466766359,10000000000,0.009999993929998001,0.8600000000003262,1
607,7518594.784116072,10000000000,0.009999993919998217,0.8600000000003262,1
608,7515079.781708379,10000000000,0.00999999391000775,0.8600000000003262,1
609,7511566.458742659,10000000000,0.009999993900004807,0.8600000000003262,1
610,7508054.814394061,10000000000,0.009999993890004236,0.8600000000003262,1
611,7504544.847840003,10000000000,0.009999993880001085,0.8600000000003262,1
612,7501036.558265954,10000000000,0.009999993869997984,0.8600000000003262,1
613,7497529.94485267,10000000000,0.00999999385999757,0.8600000000003262,1
614,7494025.00677475,10000000000,0.00999999384999447,0.8600000000003262,1
615,7490521.743223024,10000000000,0.009999993840004792,0.8600000000003262,1
616,7487020.1533734435,10000000000,0.009999993830004217,0.8600000000003262,1
617,7483520.236417577,10000000000,0.00999999382000133,0.8600000000003262,1
618,7480021.99152597,10000000000,0.009999993810001124,0.8600000000003262,1
619,7476525.417899891,10000000000,0.009999993800000549,0.8600000000003262,1
620,7473030.514709636,10000000000,0.009999993789997608,0.8600000000003262,1
621,7469537.281150488,10000000000,0.00999999378000714,0.8600000000003262,1
622,7466045.716399648,10000000000,0.009999993770007357,0.8600000000003262,1
623,7462555.819641601,10000000000,0.009999993760004256,0.8600000000003262,1
624,7459067.590067632,10000000000,0.009999993750000475,0.8600000000003262,1
625,7455581.026865359,10000000000,0.009999993739997375,0.8600000000003262,1
626,7452096.129219405,10000000000,0.00999999372999759,0.8600000000003262,1
627,7448612.896321368,10000000000,0.009999993720007124,0.8600000000003262,1
628,7445131.327341355,10000000000,0.009999993710004181,0.8600000000003262,1
629,7441651.421486718,10000000000,0.00999999370000361,0.8600000000003262,1
630,7438173.177945518,10000000000,0.009999993690003404,0.8600000000003262,1
631,7434696.595888198,10000000000,0.009999993680000305,0.8600000000003262,1
632,7431221.674527908,10000000000,0.009999993669999888,0.8600000000003262,1
633,7427748.413032786,10000000000,0.00999999365999679,0.8600000000003262,1
634,7424276.8106079,10000000000,0.009999993650007111,0.8600000000003262,1
635,7420806.866434496,10000000000,0.009999993640006538,0.8600000000003262,1
636,7417338.579712037,10000000000,0.009999993630003595,0.8600000000003262,1
637,7413871.94962396,10000000000,0.009999993619999656,0.8600000000003262,1
638,7410406.975371693,10000000000,0.009999993609999872,0.8600000000003262,1
639,7406943.656130052,10000000000,0.009999993599996771,0.8600000000003262,1
640,7403481.991111508,10000000000,0.009999993590006463,0.8600000000003262,1
641,7400021.979494157,10000000000,0.009999993580003362,0.8600000000003262,1
642,7396563.620482874,10000000000,0.00999999357000358,0.8600000000003262,1
643,7393106.913260669,10000000000,0.009999993560002585,0.8600000000003262,1
644,7389651.857025178,10000000000,0.009999993549999643,0.8600000000003262,1
645,7386198.4509782875,10000000000,0.009999993539999068,0.8600000000003262,1
646,7382746.694303284,10000000000,0.009999993530009393,0.8600000000003262,1
647,7379296.586201758,10000000000,0.009999993520006292,0.8600000000003262,1
648,7375848.125862891,10000000000,0.009999993510005875,0.8600000000003262,1
649,7372401.312497891,10000000000,0.00999999350000278,0.8600000000003262,1
650,7368956.145286253,10000000000,0.00999999348999963,0.8600000000003262,1
651,7365512.623435568,10000000000,0.009999993479999055,0.8600000000003262,1
652,7362070.746134777,10000000000,0.009999993469996115,0.8600000000003262,1
653,7358630.512595712,10000000000,0.009999993460005645,0.8600000000003262,1
654,7355191.921999175,10000000000,0.009999993450005863,0.8600000000003262,1
655,7351754.97356137,10000000000,0.009999993440002762,0.8600000000003262,1
656,7348319.666464832,10000000000,0.009999993430001925,0.8600000000003262,1
657,7344885.999910595,10000000000,0.009999993419998826,0.8600000000003262,1
658,7341453.973113881,10000000000,0.009999993409999042,0.8600000000003262,1
659,7338023.585263467,10000000000,0.009999993400008575,0.8600000000003262,1
660,7334594.835549373,10000000000,0.009999993390005632,0.8600000000003262,1
661,7331167.723195631,10000000000,0.00999999338000506,0.8600000000003262,1
662,7327742.247383968,10000000000,0.00999999337000191,0.8600000000003262,1
663,7324318.407326693,10000000000,0.009999993359998809,0.8600000000003262,1
664,7320896.20222942,10000000000,0.009999993349998394,0.8600000000003262,1
665,7317475.631278627,10000000000,0.009999993339995296,0.8600000000003262,1
666,7314056.693692942,10000000000,0.009999993330005617,0.8600000000003262,1
667,7310639.388663875,10000000000,0.009999993320005044,0.8600000000003262,1
668,7307223.71540157,10000000000,0.0099999933100021,0.8600000000003262,1
669,7303809.673115752,10000000000,0.009999993300001106,0.8600000000003262,1
670,7300397.260994846,10000000000,0.009999993290001324,0.8600000000003262,1
671,7296986.478261495,10000000000,0.009999993279998223,0.8600000000003262,1
672,7293577.324105205,10000000000,0.009999993270007914,0.8600000000003262,1
673,7290169.797740144,10000000000,0.009999993260004813,0.8600000000003262,1
674,7286763.898376631,10000000000,0.009999993250005031,0.8600000000003262,1
675,7283359.625213665,10000000000,0.00999999324000109,0.8600000000003262,1
676,7279956.977457645,10000000000,0.009999993229998148,0.8600000000003262,1
677,7276555.954317846,10000000000,0.009999993219997576,0.8600000000003262,1
678,7273156.5550126415,10000000000,0.009999993210007895,0.8600000000003262,1
679,7269758.778725688,10000000000,0.009999993200004798,0.8600000000003262,1
680,7266362.624692153,10000000000,0.00999999319000438,0.8600000000003262,1
681,7262968.092099544,10000000000,0.009999993180001296,0.8600000000003262,1
682,7259575.1801657425,10000000000,0.00999999317000109,0.8600000000003262,1
683,7256183.888100077,10000000000,0.009999993160000517,0.8600000000003262,1
684,7252794.215116389,10000000000,0.009999993149997574,0.8600000000003262,1
685,7249406.16042033,10000000000,0.009999993140007107,0.8600000000003262,1
686,7246019.723216129,10000000000,0.009999993130007323,0.8600000000003262,1
687,7242634.902732401,10000000000,0.009999993120004222,0.8600000000003262,1
688,7239251.6981705595,10000000000,0.009999993110000441,0.8600000000003262,1
689,7235870.108734644,10000000000,0.00999999309999734,0.8600000000003262,1
690,7232490.1336562615,10000000000,0.009999993089997558,0.8600000000003262,1
691,7229111.772125402,10000000000,0.00999999308000709,0.8600000000003262,1
692,7225735.023375921,10000000000,0.009999993070004149,0.8600000000003262,1
693,7222359.886605281,10000000000,0.009999993060003575,0.8600000000003262,1
694,7218986.361042841,10000000000,0.009999993050003372,0.8600000000003262,1
695,7215614.445889779,10000000000,0.009999993040000271,0.8600000000003262,1
696,7212244.140359089,10000000000,0.009999993029999854,0.8600000000003262,1
697,7208875.4436844215,10000000000,0.009999993019996756,0.8600000000003262,1
698,7205508.355061787,10000000000,0.009999993010007079,0.8600000000003262,1
699,7202142.873716105,10000000000,0.009999993000006504,0.8600000000003262,1
700,7198778.998860608,10000000000,0.009999992990003561,0.8600000000003262,1
701,7195416.729708343,10000000000,0.009999992979999622,0.8600000000003262,1
702,7192056.065490689,10000000000,0.009999992969999838,0.8600000000003262,1
703,7188697.0054098815,10000000000,0.00999999295999674,0.8600000000003262,1
704,7185339.548695404,10000000000,0.009999992950006429,0.8600000000003262,1
705,7181983.694550107,10000000000,0.00999999294000333,0.8600000000003262,1
706,7178629.442207991,10000000000,0.009999992930003546,0.8600000000003262,1
707,7175276.790884768,10000000000,0.009999992920002553,0.8600000000003262,1
708,7171925.739787401,10000000000,0.00999999290999961,0.8600000000003262,1
709,7168576.288155131,10000000000,0.009999992899999035,0.8600000000003262,1
710,7165228.435191367,10000000000,0.00999999289000936,0.8600000000003262,1
711,7161882.180125591,10000000000,0.009999992880006262,0.8600000000003262,1
712,7158537.5221842425,10000000000,0.009999992870005844,0.8600000000003262,1
713,7155194.460571451,10000000000,0.009999992860002747,0.8600000000003262,1
714,7151852.994526628,10000000000,0.009999992849999596,0.8600000000003262,1
715,7148513.123258418,10000000000,0.009999992839999023,0.8600000000003262,1
716,7145174.845988645,10000000000,0.00999999282999608,0.8600000000003262,1
717,7141838.161956796,10000000000,0.009999992820005615,0.8600000000003262,1
718,7138503.070373375,10000000000,0.009999992810005829,0.8600000000003262,1
719,7135169.5704630455,10000000000,0.009999992800002728,0.8600000000003262,1
720,7131837.661446798,10000000000,0.009999992790001893,0.8600000000003262,1
721,7128507.342559686,10000000000,0.009999992779998792,0.8600000000003262,1
722,7125178.613015287,10000000000,0.00999999276999901,0.8600000000003262,1
723,7121851.472045939,10000000000,0.009999992760008543,0.8600000000003262,1
724,7118525.918875934,10000000000,0.0099999927500056,0.8600000000003262,1
725,7115201.952728261,10000000000,0.009999992740005027,0.8600000000003262,1
726,7111879.57283458,10000000000,0.009999992730001878,0.8600000000003262,1
727,7108558.778411856,10000000000,0.009999992719998777,0.8600000000003262,1
728,7105239.568695205,10000000000,0.009999992709998363,0.8600000000003262,1
729,7101921.942910496,10000000000,0.009999992699995262,0.8600000000003262,1
730,7098605.900290351,10000000000,0.009999992690005585,0.8600000000003262,1
731,7095291.440054751,10000000000,0.00999999268000501,0.8600000000003262,1
732,7091978.561432526,10000000000,0.00999999267000207,0.8600000000003262,1
733,7088667.263663102,10000000000,0.009999992660001074,0.8600000000003262,1
734,7085357.545960157,10000000000,0.00999999265000129,0.8600000000003262,1
735,7082049.407570482,10000000000,0.00999999263999819,0.8600000000003262,1
736,7078742.8477150565,10000000000,0.009999992630007932,0.8600000000003262,1
737,7075437.865620777,10000000000,0.00999999262000815,0.8600000000003262,1
738,7072134.460520687,10000000000,0.00999999261000505,0.8600000000003262,1
739,7068832.631653347,10000000000,0.009999992600001268,0.8600000000003262,1
740,7065532.378243795,10000000000,0.009999992589998168,0.8600000000003262,1
741,7062233.699526153,10000000000,0.009999992579998384,0.8600000000003262,1
742,7058936.594735365,10000000000,0.009999992570007917,0.8600000000003262,1
743,7055641.063101933,10000000000,0.009999992560004974,0.8600000000003262,1
744,7052347.103853424,10000000000,0.009999992550004402,0.8600000000003262,1
745,7049054.716237065,10000000000,0.009999992540004197,0.8600000000003262,1
746,7045763.899473028,10000000000,0.009999992530001098,0.8600000000003262,1
747,7042474.65280135,10000000000,0.00999999252000068,0.8600000000003262,1
748,7039186.975455581,10000000000,0.00999999250999758,0.8600000000003262,1
749,7035900.866670934,10000000000,0.009999992500007904,0.8600000000003262,1
750,7032616.325686216,10000000000,0.00999999249000733,0.8600000000003262,1
751,7029333.351743004,10000000000,0.009999992480004388,0.8600000000003262,1
752,7026051.94406075,10000000000,0.00999999247000045,0.8600000000003262,1
753,7022772.1018876545,10000000000,0.009999992460000665,0.8600000000003262,1
754,7019493.82445458,10000000000,0.009999992449997564,0.8600000000003262,1
755,7016217.111002982,10000000000,0.009999992440007256,0.8600000000003262,1
756,7012941.960776432,10000000000,0.009999992430004155,0.8600000000003262,1
757,7009668.37300541,10000000000,0.009999992420004373,0.8600000000003262,1
758,7006396.346923872,10000000000,0.009999992410003378,0.8600000000003262,1
759,7003125.8817776395,10000000000,0.009999992400000437,0.8600000000003262,1
760,6999856.976809274,10000000000,0.009999992389999861,0.8600000000003262,1
761,6996589.631256245,10000000000,0.009999992380010187,0.8600000000003262,1
762,6993323.844358234,10000000000,0.009999992370007088,0.8600000000003262,1
763,6990059.615348079,10000000000,0.009999992360006673,0.8600000000003262,1
764,6986796.943479187,10000000000,0.009999992350003572,0.8600000000003262,1
765,6983535.8279751595,10000000000,0.009999992340000423,0.8600000000003262,1
766,6980276.268099018,10000000000,0.009999992329999848,0.8600000000003262,1
767,6977018.263083162,10000000000,0.009999992319996908,0.8600000000003262,1
768,6973761.812164448,10000000000,0.009999992310006438,0.8600000000003262,1
769,6970506.914591879,10000000000,0.009999992300006656,0.8600000000003262,1
770,6967253.569610562,10000000000,0.009999992290003555,0.8600000000003262,1
771,6964001.776458607,10000000000,0.009999992280002718,0.8600000000003262,1
772,6960751.534382708,10000000000,0.009999992269999619,0.8600000000003262,1
773,6957502.842621373,10000000000,0.009999992259999835,0.8600000000003262,1
774,6954255.700430517,10000000000,0.009999992250009368,0.8600000000003262,1
775,6951010.107046618,10000000000,0.009999992240006427,0.8600000000003262,1
776,6947766.061714961,10000000000,0.009999992230005854,0.8600000000003262,1
777,6944523.563687924,10000000000,0.009999992220002703,0.8600000000003262,1
778,6941282.612202636,10000000000,0.009999992209999604,0.8600000000003262,1
779,6938043.206511926,10000000000,0.009999992199999187,0.8600000000003262,1
780,6934805.34585641,10000000000,0.00999999218999609,0.8600000000003262,1
781,6931569.029491182,10000000000,0.00999999218000641,0.8600000000003262,1
782,6928334.256663386,10000000000,0.009999992170005837,0.8600000000003262,1
783,6925101.026613993,10000000000,0.009999992160002894,0.8600000000003262,1
